gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
UBC	104.69834490650712	0.5213749543842041	0.02034163406066046	8.331746066693333e-146	7.284445586109982e-142
SAT1	24.03155285427702	0.9388154019920237	0.04491100618603148	1.543348299904784e-97	6.746747093033763e-94
LDHA	55.29808933832168	0.5013421432078853	0.03015607317335383	1.8094810714080067e-62	5.273431002440068e-59
MALAT1	3408.424607321713	-0.4048247211696868	0.028098230536435505	6.842669288359588e-48	1.4956364397031969e-44
TIGIT	4.74446632150251	-1.5754890792722018	0.11671091000163335	4.982968850402118e-44	8.713219331813142e-41
JUND	53.22021048079573	0.7717159274528993	0.05708034891023406	5.911253152900278e-43	8.613681052634523e-40
SEPTIN7	59.07896616815439	-0.2925016322526246	0.021951109039266038	5.721778811037978e-41	7.146501734986434e-38
CXCL3	3.4998668281275918	1.6562561020208242	0.1273047253405334	8.523068809470966e-40	9.314648825150582e-37
STK4	18.79343563123993	-0.45513555732058497	0.03554070545895105	2.5902144084271294e-38	2.516249396986488e-35
IL1B	9.616246183012164	1.4102214549639984	0.11335246990553961	2.6163782151716786e-37	2.2874994735245987e-34
IFITM1	6.69698600404791	1.3014752056394248	0.10425724481550366	1.7920076489770573e-36	1.4243202613642194e-33
ANKRD12	22.406116189400926	-0.553868439309034	0.04615843275621904	4.578727195081272e-34	3.3359843222162968e-31
DDX5	54.546310963863014	-0.3262927507940425	0.02733132682146358	1.0663699560959011e-33	7.171748097035741e-31
BCL2A1	3.6871996038388355	1.4193188570155935	0.12382165154839388	3.669465092320073e-32	2.2915809501538855e-29
TGFB1	31.280585489945018	0.5887588308229921	0.0518518838381995	2.7481424971206e-31	1.6018006568216937e-28
IKZF2	0.9895614910047311	-2.6956901540110745	0.2573498624634807	3.0125998748405553e-30	1.6461975441081858e-27
CXCL8	21.851161207361862	0.8587493320893881	0.07990555573674074	1.7906308151567124e-28	9.20910895112655e-26
LMNA	16.781588747061353	1.1994661240087476	0.11356774872512163	5.510409368611214e-28	2.6765282838759914e-25
