gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
H3F3B	84.7498530529723	0.40295583405309415	0.030850920561329147	5.156373827572012e-40	9.429976455863696e-36
DDX3Y	4.016814849439125	2.2439994326709125	0.17511419106198176	3.0581695389802593e-38	2.796390226443549e-34
JUND	61.2789923960732	0.8657728882241392	0.0728094179830689	7.933850082376749e-34	4.836475010216866e-30
TXNIP	37.90855183838512	0.8283541073901032	0.07001567831762158	1.5967596259948603e-33	6.112783063157609e-30
H1FX	7.796180154427646	0.8596240582843414	0.07312888815785099	1.6712552119306674e-33	6.112783063157609e-30
SAT1	19.01141994945777	0.6290847734510334	0.05438075748074482	9.75722364924502e-33	2.974001768289882e-29
PPP1R14B	5.229794442002013	-0.8975001847360511	0.076898580465122	1.476729821239338e-32	3.8580621386892874e-29
GIMAP5	6.17447908418647	-0.9609744671686288	0.08540753350875947	5.453920666593807e-30	1.1082366794518617e-26
PMAIP1	4.39477057756424	1.0540995589432347	0.0960014423200455	5.375849542878735e-30	1.1082366794518617e-26
GIMAP7	22.212325898918852	-0.7917615575614965	0.07161567512485492	2.86421561515961e-29	5.238077517003894e-26
MRPS6	5.635234774041086	-1.0378845486737018	0.09515506621498995	2.381480109773618e-28	3.9593189315945384e-25
RNASEK	16.679369261042716	-0.4063757511347218	0.037946810502897735	1.748271252101311e-27	2.664365388202398e-24
NAP1L1	31.530029611099557	-0.24289217726321555	0.02270690157115604	4.667289113089176e-27	6.565798715398066e-24
YWHAZ	31.108204091699648	0.34112976665965317	0.03238998919250098	6.913637197468019e-27	9.031185504806794e-24
IER2	19.120473595624055	0.8148513146214187	0.078234097189168	1.0182770079534088e-26	1.2414833280967961e-23
SAMD3	2.0833673337798446	0.9270173817659081	0.08846809458057699	1.1298793202397636e-26	1.2914520630340497e-23
PKIA	3.089591064472143	-1.1648735413145386	0.11141362022221171	2.4961386812870665e-26	2.685257894316345e-23
IKZF3	5.027293445074438	-0.7708017113199955	0.07384094900663182	2.7487767935607395e-26	2.792757222257711e-23
ANKRD12	25.754858084632072	-0.4401069102210055	0.0427153760733839	8.767375092603267e-26	8.438829247027818e-23
OCIAD2	9.6356074077257	-0.5403223716750113	0.052421264482997304	1.4620317946411448e-25	1.3368818730198628e-22
SLC5A3	2.576851679045006	-1.2282224941837538	0.11912238919487725	2.650718510007238e-25	2.3083971481434464e-22
ISCU	9.5192571023166	-0.5238130267369281	0.051927674535411486	9.692341005156699e-25	8.056978741013895e-22
GADD45B	10.766292366246617	0.6719090400343724	0.06802986014978177	1.7810574416369652e-24	1.416172977941601e-21
RGS10	17.245838900879324	-0.38407437352120793	0.03813777018680642	2.6054633002135835e-24	1.9853630347627508e-21
TUBA1B	6.119440386869724	0.6244169660919014	0.063372847247835	3.6921783847124535e-24	2.700902331984854e-21
PDCD5	5.233092387556752	-0.5122476709579098	0.05157262754802471	4.361215375381766e-24	3.0676117994223743e-21
DOK2	2.067303154311482	0.9040773246822152	0.09290815976739807	4.532248350269768e-24	3.0698428825827232e-21
CALM1	74.15495263611473	0.26346820513157937	0.02652921923458088	7.20329359949766e-24	4.704779762414758e-21
KLF6	31.284637885698473	0.7768806377348946	0.07989216967486043	1.2081662114873419e-23	7.618946095062244e-21
GZMA	2.709355940645733	1.4921903929216254	0.1575445556035405	2.398353953181656e-23	1.4148740998640683e-20
DEK	11.568193822292939	-0.4880696214890754	0.04977216280846433	2.3232933680098876e-23	1.4148740998640683e-20
GIMAP1	4.947612511077764	-0.779219592075988	0.08005194740550053	3.762917488158686e-23	2.1505073444826893e-20
TUBA1A	12.148626371756581	0.9427412793833204	0.09791069113552898	4.151588856936642e-23	2.3007350610805245e-20
STK4	14.201946488431235	-0.3823596191502555	0.03907210436249258	4.983186146698205e-23	2.680367889729905e-20
SNHG5	26.15025230383216	0.39963753456878787	0.04160319314966062	9.437528282881165e-23	4.9312433496380214e-20
TSC22D3	27.605042975008054	0.7749094950987679	0.08175177087524549	1.3929839424788621e-22	7.076358427792619e-20
ECI2	1.351057894985042	-1.0019339929744175	0.10489123281484507	1.4792369799101975e-22	7.311428618539917e-20
LINC00623	4.316171106628623	-0.6904994651141356	0.07179705368447094	1.574697477501434e-22	7.578438807512165e-20
RSBN1L	3.7420116822728327	-0.689709126993921	0.07245239349354217	2.8339218325908753e-22	1.3288913454979982e-19
S100A4	42.36314825715317	0.8330944710150208	0.08873800777565403	3.6103016694286855e-22	1.6103706568417514e-19
AC020916.1	5.960307269106149	1.117067059466264	0.12058641699832123	3.5326916002316207e-22	1.6103706568417514e-19
HSPA5	14.918994293213196	0.3644720636805421	0.038343105264387965	3.735744288084211e-22	1.6266497985829536e-19
DNAJB1	12.727004250995106	0.9792470270071671	0.10510482744300127	4.549979946086479e-22	1.9351170524192912e-19
IFI16	8.1580048834265	-0.6923008892940316	0.07330380363224982	7.018521728207224e-22	2.9171528492148572e-19
POU2F2	2.6810507760706024	-0.8031772557555602	0.08555878838532668	9.59844052076914e-22	3.900806227640578e-19
JUN	47.381980533990756	1.224005464912263	0.13263710613829038	1.458001642809952e-21	5.796507400806175e-19
LYSMD2	5.513095036965188	-1.0155472408621848	0.10944200281415328	1.9518934147155834e-21	7.594941865599699e-19
EPB41	8.761218778241622	-0.5169704466245112	0.05545179312425293	2.0907218102631628e-21	7.803085809406678e-19
CDK2AP2	2.316487767390224	-0.9374934356415998	0.10086611853106024	2.0852410961796837e-21	7.803085809406678e-19
TMSB10	178.5130201724412	0.469565064745362	0.05055799270809704	2.1433910944534965e-21	7.839667267073109e-19
MRPS26	2.1110711619807128	-0.7517114701202292	0.0811907286592736	2.535049382474729e-21	9.090388844450557e-19
CLEC2D	13.15191688811746	-0.5192791572177582	0.05580807895095606	2.7975578973086776e-21	9.838795928073287e-19
CD52	48.99077642493803	0.7052057627748654	0.07646991909477309	2.9974688714166245e-21	1.034296428688061e-18
CDC26	2.9238205593091613	-0.6126595535539711	0.06628396472151254	3.2819432216962224e-21	1.1114847710811207e-18
TGFBR2	4.7937753176046884	-0.5720850916109997	0.06179041882814788	4.921830098687866e-21	1.6365532517237036e-18
FOXP1	16.213859521828976	-0.3166433129898118	0.034112744843498854	5.0274046707023314e-21	1.6418067253179328e-18
ACTB	46.441046842668925	0.567290846999633	0.061881551798973776	5.433585706994807e-21	1.743323077360018e-18
KLRK1	2.6733252798511637	0.9563567347224922	0.10505437978488714	6.292245945294011e-21	1.984010238750636e-18
ENO1	9.52961888863347	-0.4779083813583054	0.05204285271987928	9.886820667250185e-21	3.064579260384261e-18
YPEL2	1.4124605298742228	-0.9405231931473316	0.10376462794736838	1.2135395553234766e-20	3.698868564625957e-18
ADTRP	1.3159722757323948	-1.0232635307414166	0.11368435520443042	1.5862387037231322e-20	4.7555956415883015e-18
ITGB2	2.9951286281235974	0.969538696876115	0.11003938611834965	1.8363015820261966e-20	5.416497311628239e-18
CREBRF	6.29300563337824	-0.4421502845061967	0.04873027497679894	2.2486405987272556e-20	6.520173410145914e-18
TMSB4X	364.222922347051	-0.236906440284815	0.025836376873745497	2.281775471617118e-20	6.520173410145914e-18
TSHZ2	6.202426241689427	-0.7416258396483445	0.08284841396185645	2.3354213978052127e-20	6.570797926624882e-18
OAZ1	21.940282671339457	-0.2990097590419716	0.032707044267059476	2.506225095573064e-20	6.944521901187907e-18
HIST1H1C	2.9928756823397658	0.8266533485010242	0.09470263331624303	3.1697575497461374e-20	8.652018816381696e-18
GTF2I	3.7139962852261728	-0.6473089291768089	0.0717533836429311	4.221627189810238e-20	1.1353693830477888e-17
ID2	8.084342119294352	1.2315303526577077	0.14024600490634656	7.423309216625443e-20	1.9674996949803783e-17
TENT5C	3.19293330092848	1.0430985913509525	0.12103738486507416	9.047516445310996e-20	2.3637282964549642e-17
RGS1	7.165045496896489	0.9460185215250098	0.10913841300268948	1.1050713557506408e-19	2.846414782248975e-17
SRSF5	31.578232788305083	0.45894164090021555	0.05210139531295787	1.5815036021543567e-19	4.017019149472066e-17
MRPL34	3.812413700461168	-0.5324689131463298	0.06029753554548397	1.6489540388077061e-19	4.130968693385662e-17
GIMAP6	1.098544411731155	-0.9888744399095432	0.11261676255882619	1.8208450560649395e-19	4.4847574591236706e-17
UBE2S	4.289999531486239	0.8602391169145963	0.09923839757274719	1.8392213989188282e-19	4.4847574591236706e-17
TMEM245	1.6343149461081883	-0.9035273555177249	0.10266316970181327	1.8799374099634557e-19	4.523723072817326e-17
SRSF7	21.19547079550455	0.6466423794324506	0.07447400134948394	2.692090967205089e-19	6.393890858213853e-17
TUBB4B	6.886492017064463	0.5625118844660514	0.06550760050851262	5.740708558333988e-19	1.3459753604463072e-16
DNPH1	2.119120135694072	-0.8156326069971294	0.09376789569278063	7.516634901389668e-19	1.7400534060330918e-16
EGR1	1.602279873028912	1.7023467995461454	0.2047803153267262	1.0021449461002761e-18	2.2909033467852314e-16
CCNI	21.11599263996485	-0.2675975405682773	0.030675182734762947	1.4151049433355946e-18	3.1949924942865867e-16
CYCS	9.470894635041502	0.5835330135198132	0.069370902422017	1.8263605575836084e-18	4.0732294972059793e-16
TRA2B	13.621314731710358	0.5428508120962702	0.06428083409195362	2.2480339644874537e-18	4.953258450909224e-16
IFITM2	11.541306340668557	0.6509541162644596	0.07733491262730206	2.2905412028855996e-18	4.986835418853791e-16
UCP2	4.878981012589036	0.5846809531862497	0.06938932874174877	2.736950260248092e-18	5.888628983460836e-16
SRSF3	14.069151185820408	0.4736060733655566	0.05643610039693803	3.3644681042341997e-18	7.154580545376167e-16
IRF1	16.170986587852017	0.6352495815928458	0.07611129019719304	3.686266639334899e-18	7.748786701167429e-16
KDSR	2.98809146548638	-0.7628035275905668	0.0896494877038365	3.8489447803619856e-18	7.99880706173409e-16
SESN3	7.494955551175986	-0.8469650059385903	0.10053885210270391	3.90288710138099e-18	8.019775203377027e-16
ARHGAP15	4.075206763653644	0.8621559823658134	0.10481113284841508	5.325370253815569e-18	1.0821152355753235e-15
CXCL8	7.720762870955707	-0.8265054575898326	0.09905687310279435	5.577195978444786e-18	1.1208325280637169e-15
YPEL5	23.905489225963272	0.766782936745268	0.0921889955008212	5.844234401619484e-18	1.1617321601827949e-15
HOXB2	1.3022659781092651	-0.9681288605332101	0.1172304983516208	7.003052883883252e-18	1.3771164638758807e-15
