gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
TGFB1	31.26804032947431	0.8859085666327775	0.04234548448125742	2.729547031238973e-97	2.51991781923982e-93
UBC	97.42260987978966	0.44705836414308403	0.02371080606143772	5.052041542508631e-80	2.3320223760219842e-76
LDHA	53.894035873420655	0.5670856622505486	0.03412436327664942	1.7766874207924297e-62	5.4674594229185705e-59
BZW1	18.20428342002416	0.668368749249532	0.043964794306316037	8.897362704537913e-53	2.0535113122073504e-49
CALM1	64.72360708237295	0.5176313221938363	0.035366525798128476	3.126395001783765e-49	5.772575731293544e-46
EZR	32.04470850062807	0.7459731928830524	0.05255884205029715	4.55781569532042e-47	7.012959083199686e-44
DRAP1	9.951451849087888	-0.994897626791037	0.07028743304124997	2.1103138355664017e-46	2.783202475707003e-43
ITM2B	36.44861460409949	-0.5385780834439766	0.03895739311251564	4.2640916416775915e-44	4.92076175449594e-41
SAT1	20.918755259261662	0.7713855909126198	0.057716251300229796	1.2851715996020418e-41	1.3183004675028945e-38
IL2RG	17.224685075035666	-0.8482142942235281	0.06393205786436194	3.978444638948892e-41	3.672900090677617e-38
CSTB	7.600819113823112	-0.9681984504252072	0.07724932316626154	2.4367639274893007e-37	2.0451095071437477e-34
NEDD8	10.51625193421619	-0.7569147974384409	0.060461205550632766	8.917970889578177e-37	6.8608922710488115e-34
ODC1	6.041091209445996	0.9558607228464034	0.07751986386891574	4.7838144711162836e-36	3.397244245949656e-33
OST4	28.038972681866866	-0.46544178419859944	0.03757999328447647	6.100776356660224e-36	4.0230262374776566e-33
CYBA	36.51136080974212	-0.5133468700462162	0.04143159885936136	6.725814039079622e-36	4.139514347252205e-33
PSMB9	15.321652816286367	-0.7821537046217917	0.06362801915504085	2.1287808806513265e-35	1.2283065681358153e-32
ANAPC16	8.044771572416535	-0.839127508716799	0.06965697594361651	2.7132673847106534e-34	1.4734637938616911e-31
TRBC1	23.110400554844645	-0.7707484464619988	0.06463465461889126	7.087017325790216e-34	3.6348524417608486e-31
LRRFIP1	21.207116167378416	0.7773458830702207	0.06680937439000748	1.799898543857002e-32	8.745612293098865e-30
RNASEK	24.125460939428276	-0.4583733737938189	0.039623531142632916	1.7299015387539653e-31	7.985225502888304e-29
TUBA4A	12.555776317122774	0.9888639033711137	0.08570864148574334	2.814670014529317e-31	1.1811378897333934e-28
CDK2AP2	4.974618536416083	-1.2130684953273736	0.10633468121408998	2.7251525265482106e-31	1.1811378897333934e-28
MYL12B	42.27837643866138	-0.33653656599485954	0.0293455399657047	6.827941864525913e-31	2.7406764910131836e-28
ARPC1B	12.013527255818536	-0.683453038455711	0.06044165472464939	1.6480247025076185e-30	6.339401688979306e-28
DAD1	5.8366513423401205	-0.9082491893139256	0.08041446183500851	1.767620366112665e-30	6.527468487980848e-28
VPS28	6.892899693362996	-0.8259633653274464	0.07368632648656516	4.484316619725913e-30	1.592277347434986e-27
SYAP1	9.486279623364087	0.8300327026022788	0.07392370241536851	7.109513212979565e-30	2.4309268882306424e-27
PCED1B-AS1	20.360610991608713	-0.499707171707679	0.04499538409267813	2.0558380960645284e-29	6.778391893881331e-27
OAZ1	40.96000398801052	-0.5342998529839479	0.048077550127416734	2.55067643038531e-29	8.119946484592132e-27
TLN1	7.929354194772153	-0.78943896748021	0.0714850805363143	2.834667973285351e-29	8.723218243123454e-27
RNF213	10.027743734123122	-1.1438854596559285	0.1046921521305902	4.2205437120609985e-29	1.2569051467660368e-26
CALM2	29.135840425701755	0.3809624177327665	0.03431491457437456	4.4834075228953544e-29	1.29346307035531e-26
