gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
TIGIT	3.4931340968080304	-1.2464760218963118	0.1066034373144739	2.2389616204160585e-33	1.6821318654185847e-29
IFITM1	3.818367776236901	1.1296935056932835	0.10248616588643897	1.472770608568924e-29	4.1563457431952085e-26
ANKRD12	17.651184600087507	-0.4634688221493357	0.041511755835215984	1.6596615505903932e-29	4.1563457431952085e-26
SAT1	17.933021050570122	0.5733715930905791	0.05877716171093531	5.821151576881994e-24	1.0933577949278606e-20
STK4	14.44769768350454	-0.3811200748705107	0.03843349550025103	9.402280859985595e-24	1.4127867220214354e-20
UBC	73.49122699364814	0.34416732232156705	0.03603707815326989	2.49831750070997e-22	3.128309897139001e-19
ZBTB38	5.300659188641425	-0.6099165099767281	0.0655688903904124	2.656238157909262e-21	2.850902468624612e-18
EPB41	5.587137498501289	-0.5667055273089567	0.06298232287461186	4.0847549721044024e-20	3.836095513177547e-17
PA2G4	9.651389706909816	-0.3596661901871173	0.04033330677964263	8.293533469365179e-20	6.923257439482288e-17
DDX3Y	3.2973030157541445	1.298652095955322	0.1465024247356796	1.8025018202353574e-19	1.354219617542824e-16
NCOR1	5.332312700957533	-0.5101227472346077	0.05936373029597504	1.3774640283357923e-18	9.40807931353346e-16
RAB27A	4.5103410529782195	-0.639088566560296	0.07387845826033008	1.5204015204331811e-18	9.518980519178742e-16
LINC00623	4.552256643669887	-0.5982220590507837	0.06988714347414712	3.606287487599553e-18	2.0841567611027263e-15
PPP1R2	6.70410951420096	-0.5671229628730223	0.0673287117172148	9.511098407385069e-18	5.104063023906001e-15
YY1	7.72384272792817	-0.390208276474358	0.04718508296114866	2.0351557836440517e-17	9.57256770643238e-15
SRSF2	15.573379623531977	0.3923638168045079	0.04814985351090334	2.038614179461175e-17	9.57256770643238e-15
SPON2	2.3362145126511673	1.172604977474191	0.1626485223485363	1.5647263660575197e-15	6.915170110700085e-13
ANKRD28	1.873469073214569	1.232240201485423	0.16817694485062656	1.983862528717612e-15	8.280421765697456e-13
SLFN12L	2.8026374316939346	-0.6605222741753899	0.08635968468370957	3.4359177371941374e-15	1.3586342083968187e-12
NSD3	6.002606403952611	-0.4046100639295534	0.054058397589263465	8.097042103072188e-15	3.0416538660190673e-12
UPF2	4.320537398715167	-0.48559071717323954	0.06541058097826374	1.2227887483036441e-14	4.374672317145371e-12
STK17A	14.226659366802608	-0.3422792035292585	0.045479582116435255	1.4908234566957787e-14	5.0911621046160845e-12
SET	17.069173713617772	-0.271246100471634	0.03623709651808816	1.6305918180470182e-14	5.326363621298803e-12
ERCC5	2.5847439908589487	-0.5963453434540831	0.08088045098410394	1.8197250433533745e-14	5.696497604464126e-12
TRGV10	0.8712336307787012	-1.2380718276321114	0.1683650663125194	2.5714938742844998e-14	7.727853390999778e-12
USP34	4.4399509379004565	-0.4424456521396961	0.060486284041075145	3.519931776965453e-14	9.753594517658966e-12
IL1B	5.60642660046887	1.0106820404230632	0.13936085119188169	3.894687016235445e-14	9.753594517658966e-12
CLIC3	3.197948452042448	0.8243695802962475	0.11336084189556328	3.8752820575073045e-14	9.753594517658966e-12
BCL2A1	2.2642612151169446	0.8892144113482499	0.12578426867587522	3.6399519849261403e-14	9.753594517658966e-12
CKLF	5.343254947567478	-0.42109198874193265	0.057386528749717995	3.7950655436676403e-14	9.753594517658966e-12
PRKACB	4.458103058703324	-0.4845430686170779	0.06714332131634791	5.001359971924559e-14	1.2121037893248132e-11
CXCL3	2.105827259131184	1.226349206793266	0.1693276157486193	6.252492604040776e-14	1.4679680291924482e-11
TXNIP	23.17651617973371	0.6486743922804645	0.09213291585734114	8.055415136936563e-14	1.7738766313222993e-11
DEK	11.785049166276643	-0.35025672300584604	0.048124774235514714	8.198340326231522e-14	1.7738766313222993e-11
GIMAP1	2.7225758053727183	-0.7280640590076429	0.09957584587564233	8.26376708322647e-14	1.7738766313222993e-11
ABCB1	1.32422844736384	-0.821141294679915	0.1153584129054424	1.0128378906435482e-13	2.1063658679932952e-11
RNASEK	18.149087903869248	-0.30791939032860555	0.04228386591052579	1.0373424346566207e-13	2.1063658679932952e-11
TCEA1	9.37257606997214	-0.3136245535236376	0.04355786610833203	1.2179511956321755e-13	2.408017719153825e-11
PTGS2	0.86399857554003745	1.184851282165346	0.16931673508666492	3.0607174359932825e-13	5.7487925241543826e-11
PDCD4	12.628746099729701	-0.3953695210303611	0.05559047770586641	2.9969040993736765e-13	5.7487925241543826e-11
GNLY	139.39839180788428	0.6265009561354844	0.09027698389198356	3.2667268080037265e-13	5.986077685007804e-11
CMC1	12.249558922193282	-0.4504561563033541	0.06524248724469829	4.811351181316441e-13	8.606590815531054e-11
ASF1A	1.6671114341053888	-0.78153788385196	0.11107371383177145	5.72577843755903e-13	1.000413334915837e-10
PROK2	1.03015968751616	1.3642953229148065	0.20204465286653978	6.160330099315438e-13	1.042272632216563e-10
PRMT2	7.81125197004668	0.3660014192549869	0.05274201944109875	6.242814914114912e-13	1.042272632216563e-10
GOLGB1	6.9206666517456785	-0.4421454537069228	0.06373697476271045	6.842587166570143e-13	1.1032712963380317e-10
PCMTD1	2.2406442675459055	-0.6326994429746634	0.09159927994443201	6.901870215345067e-13	1.1032712963380317e-10
PACS1	2.0020205025900277	-0.5925231891668356	0.08744231269792435	1.0307765164911814e-12	1.5909909785136537e-10
EVI2B	10.852400527895234	-0.41598946619729343	0.060101816287301484	1.0376488479591246e-12	1.5909909785136537e-10
CCL3L1	4.042924958137646	-0.9421455888771435	0.13876403037924642	1.1360066567352864e-12	1.7069636024104413e-10
DIP2A	2.2167367678517564	0.9523997120213509	0.14850626480363668	2.4617670316885003e-12	3.6265207272697455e-10
GPR174	2.557251120778829	-0.5081831515701741	0.07650892283085431	2.7886719126858474e-12	4.0290946307709175e-10
KRAS	4.685330588432499	-0.47982773573714166	0.07150343392017085	3.539918954946369e-12	5.018002095945674e-10
IFNAR2	2.4355884040792715	-0.5772266043480604	0.08620910107466524	3.6096515237121215e-12	5.022094795860957e-10
EOMES	2.25722753401307	-0.7633470910741333	0.11254080114878723	3.750109769075804e-12	5.122649944557548e-10
S100A9	2.299257139339907	1.1468591656365141	0.18742804422321388	4.490317486634976e-12	6.024242013765816e-10
GPRIN3	2.622991022739846	-0.5542256450074916	0.08540802716622412	5.78768787826408e-12	7.628578777087374e-10
HP1BP3	9.79015868969425	-0.29177526740970466	0.043999976944253574	6.631658373517301e-12	8.590284372454394e-10
JUND	47.52616285878832	0.42794221549964967	0.06662335260992934	8.596257790063347e-12	1.094638725029592e-9
ITM2A	6.533674366538424	-0.4849526881257446	0.07445085583756611	1.0398462106844081e-11	1.3020607634786597e-9
HIST2H2AA4	0.9825233337516192	1.0936971530794364	0.17323510755847057	1.0840393218968344e-11	1.3076026748062562e-9
CXCL2	1.3556688166116873	0.8871112190574483	0.1376073790880049	1.062311735623082e-11	1.3076026748062562e-9
GRK5	0.8366896546556399	-0.8939971158763959	0.13883278318194364	1.096485671673022e-11	1.3076026748062562e-9
SEPTIN7	41.99672653436997	-0.27570869733683256	0.04173725850792156	1.3388773379255276e-11	1.571716474974139e-9
KIF2A	6.976192685355147	-0.3510012303368799	0.054443064022459145	1.647815739128731e-11	1.904621484319101e-9
LYST	4.416261560006841	-0.48735971234584763	0.07545170335072357	1.8089468289555206e-11	2.0554364364172197e-9
NAP1L4	4.8359469823554875	-0.4103048935641835	0.06364775460293526	1.8330126612532105e-11	2.0554364364172197e-9
ITM2B	30.17134961302602	-0.21728503913188846	0.03293981040860128	1.9104636032476317e-11	2.1107813310587436e-9
PDE3B	1.6743687635242392	-0.6527033554607219	0.10169546227773456	2.0620593742390443e-11	2.24525392444318e-9
CANX	5.357441645391302	-0.37089952292235123	0.0578141497999413	2.8327853897858913e-11	3.0403880904944857e-9
VEGFB	1.4134227273322173	-0.6574184282201028	0.104553984397716	3.0731438377618635e-11	3.2519055849443492e-9
AKR1C3	0.44663156852965935	1.7173572498891643	0.2546703485013522	3.153273744234377e-11	3.2903535611712332e-9
SH2D1A	3.6892742250963035	-0.45632995416287253	0.0722021357923454	3.259989416616463e-11	3.355109655758834e-9
UBXN4	6.8719156597440145	-0.39189999033716677	0.06106780628128614	3.688685840033702e-11	3.6950795621564273e-9
CFLAR	9.959713193599491	-0.32022149701485503	0.049850558917222426	3.6596379336163014e-11	3.6950795621564273e-9
HIST1H1C	3.988336696475127	0.6340547623851904	0.10255303516356852	3.7627793716472894e-11	3.719705449892906e-9
TAB2	1.990936887463666	-0.5791846107893563	0.09220975112463187	4.1972881492137303e-11	4.095354008447111e-9
CCNI	14.50049693273253	-0.2552622480590841	0.03979054565504352	4.612327497474299e-11	4.44261749852877e-9
RESF1	9.981157157587917	-0.4180092642934151	0.06585112254020979	4.705401181668814e-11	4.4748960858073164e-9
ACTG1	30.615129939440116	0.3495834314442281	0.056499864001422886	4.8651921369467554e-11	4.569023565610121e-9
FDX1	4.326166877997861	-0.4806378574170375	0.0765503880982295	5.317118772733137e-11	4.871647968237081e-9
GOLGA8B	1.2425294309842998	-0.8212908643463488	0.13409478655314092	5.27610451277792e-11	4.871647968237081e-9
PPIA	29.096205314244177	0.17276384629317204	0.02679500313963385	5.396848774279357e-11	4.8851234748386514e-9
AKAP9	8.173522901584267	-0.3747202511974689	0.06010772269216343	7.843035075554633e-11	6.932320296781407e-9
CDKN1B	4.55288875395312	-0.4452360788233955	0.07115477863748873	7.77511813421676e-11	6.932320296781407e-9
TTC3	4.937797895641132	-0.41229722407095265	0.06664408990997271	9.585750556435685e-11	8.374156270988524e-9
LINC00944	1.4065481106246143	-0.633856192459342	0.10451860306208748	1.0267810927181159e-10	8.866903850104833e-9
GBP5	3.325406407853562	0.6715874829959629	0.11388664623408845	1.320490985994946e-10	1.1147021098629248e-8
SUDS3	1.8379680905486493	-0.6094628813819747	0.09951846795681593	1.3087016463402877e-10	1.1147021098629248e-8
SLC7A5	2.20063840016392	0.6730887760759757	0.11213448978159554	1.5058359733873174e-10	1.2570384075621016e-8
SYTL3	4.702089686769566	0.4648345012121829	0.07717053256590847	1.612659172053301e-10	1.3314185010589507e-8
