Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SLC25A37,0,-1.0552772383864675,0.287,0.631,0
FTH1,0,-0.6491732061230202,1,1,0
XIST,0,-1.2552037461065602,0.097,0.449,0
MET,7.214401608530412e-297,-0.7769708134038024,0.026,0.218,2.632174426872321e-292
LGALS3,1.3861069213790748e-274,-1.0019866475699617,0.863,0.94,5.0572111026515545e-270
SDCBP,8.03243383742073e-226,-0.7379496569541466,0.744,0.88,2.9306334855829535e-221
IFI30,3.281660462495592e-204,-0.6688433834001142,0.859,0.961,1.1973138197415166e-199
C15orf48,6.79367788144702e-177,-1.0509301897334504,0.606,0.774,2.478673375045945e-172
SGK3,7.402149477356087e-176,-0.7315882483342353,0.209,0.444,2.7006742368133684e-171
BASP1,1.5618081281121922e-169,-0.9311299523178085,0.459,0.691,5.698256955417334e-165
S100A11,2.4911691310340605e-169,-0.43201699977047525,0.967,0.987,9.08903057457777e-165
SLC39A8,2.0963227683475883e-159,-0.8351313002508562,0.203,0.431,7.648433620316176e-155
ANPEP,2.6175320739058268e-157,-0.6502165934568198,0.332,0.581,9.55006577164541e-153
SQSTM1,9.645274923647363e-156,-0.6926205831507919,0.666,0.819,3.51907855589274e-151
S100A6,9.334821734265426e-152,-0.38780575549899954,0.983,0.994,3.4058097097467404e-147
CFD,1.0620468055719645e-149,0.8045267282894697,0.74,0.643,3.874877770129313e-145
ALCAM,2.0517139378688585e-148,-0.7272275410043518,0.252,0.477,7.485678302314531e-144
UBA52,2.4555430448296516e-148,0.3042931233512567,0.988,0.99,8.959048799060984e-144
PRKAG2,6.449875916373269e-148,-0.7183477982526105,0.309,0.534,2.353237228088787e-143
SLC43A2,6.318239536841776e-147,-0.6430771954125438,0.35,0.592,2.3052096950167217e-142
EEF1B2,2.4609790762391417e-144,0.5263828855642716,0.911,0.889,8.97888215965851e-140
AQP9,6.0993874146384415e-143,-0.6024215669071133,0.535,0.77,2.2253614982308353e-138
DOCK4,1.5434548644116575e-142,-0.5788697433311031,0.103,0.28,5.631295072805932e-138
RACK1,7.662705112438031e-137,0.41331074167735515,0.962,0.968,2.7957379602730157e-132
ANXA2,9.721650543598635e-137,-0.47301859323698725,0.832,0.921,3.546944200831962e-132
IL1B,4.229178786354341e-133,0.6144480595650181,0.977,0.904,1.5430158802013813e-128
SNHG6,2.038280948715361e-127,0.6204013898486851,0.753,0.666,7.436668041387994e-123
DAB2,1.4299231496323025e-126,-0.47368345376634857,0.063,0.205,5.217074611433456e-122
PLA2G7,1.4526453983590584e-126,-0.6828071881036245,0.12,0.288,5.299976735913024e-122
SH3BP5,7.357604615226556e-126,-0.5850709975901378,0.237,0.452,2.6844220438654087e-121
ZFYVE16,6.058066646458729e-125,-0.6806314022693745,0.425,0.625,2.2102856159604673e-120
ADAM8,5.722759013511163e-124,-0.4812768197838657,0.116,0.289,2.0879486260795477e-119
JAKMIP2,3.1503842081448814e-123,-0.6890210672132214,0.034,0.145,1.14941767834166e-118
FCER1G,1.1160552000475554e-120,-0.44632430048690175,0.87,0.96,4.071927397373506e-116
CD81,1.6502466426119945e-117,-0.4484461132718519,0.109,0.273,6.020924875569862e-113
FNDC3B,5.478037200405437e-117,-0.5364442728587169,0.374,0.587,1.9986618725679237e-112
ATP6V1F,5.258265557069483e-116,-0.4812722132669016,0.769,0.887,1.918478188496801e-111
HBB,8.561034941987264e-114,1.7198902728300651,0.202,0.039,3.1234935985840533e-109
AC253572.2,9.83215870349867e-114,0.7386300082766657,0.602,0.419,3.5872631029714894e-109
LIMS1,1.2374853670420039e-111,-0.5278683410414997,0.593,0.775,4.514965361652751e-107
RBM47,4.331890749404355e-109,-0.6288705742321781,0.275,0.458,1.5804903399201788e-104
GAS5,1.1644623288620655e-108,0.6865142049859152,0.658,0.547,4.2485408068532456e-104
RDX,1.6110197120796076e-108,-0.7281365063767025,0.248,0.432,5.877805419522448e-104
