ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
MF	GO:0005125	cytokine activity	66	0.7351258385559097	2.9440369335712444	1e-10	4.248148148148148e-9	3.159844054580897e-9	951	tags=45%, list=9%, signal=42%	CCL7/CXCL3/XCL1/CXCL2/AREG/IL1B/XCL2/IFNG/CXCL1/CSF3/CCL3/IL1RN/CSF2/CCL3L1/CXCL5/CXCL16/GREM2/OSM/CXCL8/CCL4/TGFB1/FASLG/TIMP1/IL6/CCL20/TNF/INHBA/TNFSF8/NAMPT/CCL5
BP	GO:1990266	neutrophil migration	74	0.6991807103268577	2.863343344006325	1e-10	4.248148148148148e-9	3.159844054580897e-9	951	tags=41%, list=9%, signal=37%	CCL7/CXCL3/XCL1/CXCL2/IL1B/S100A9/XCL2/CXCL1/VAV3/S100A8/S100A12/CCL3/CCL3L1/IL1R1/CXCL5/CXCL8/TREM1/CCL4/TNFAIP6/ITGB2/C3AR1/MPP1/CSF3R/MCU/JAM3/CCL20/CD99L2/PDE4B/VAV1/CCL5
BP	GO:0097530	granulocyte migration	84	0.679556327152161	2.844403179013336	1e-10	4.248148148148148e-9	3.159844054580897e-9	951	tags=39%, list=9%, signal=36%	CCL7/CXCL3/XCL1/CXCL2/IL1B/S100A9/XCL2/CXCL1/VAV3/S100A8/S100A12/CCL3/CCL3L1/IL1R1/CXCL5/THBS1/CD300A/CXCL8/TREM1/CCL4/TNFAIP6/ITGB2/C3AR1/MPP1/CSF3R/MCU/JAM3/CCL20/CD99L2/PDE4B/VAV1/SLAMF1/CCL5
BP	GO:0030593	neutrophil chemotaxis	61	0.718116652602199	2.8307832228096963	1e-10	4.248148148148148e-9	3.159844054580897e-9	951	tags=46%, list=9%, signal=42%	CCL7/CXCL3/XCL1/CXCL2/IL1B/S100A9/XCL2/CXCL1/VAV3/S100A8/S100A12/CCL3/CCL3L1/CXCL5/CXCL8/TREM1/CCL4/TNFAIP6/ITGB2/C3AR1/MPP1/CSF3R/MCU/JAM3/CCL20/PDE4B/VAV1/CCL5
BP	GO:0071621	granulocyte chemotaxis	69	0.6940664941122259	2.7945517379041434	1e-10	4.248148148148148e-9	3.159844054580897e-9	951	tags=43%, list=9%, signal=40%	CCL7/CXCL3/XCL1/CXCL2/IL1B/S100A9/XCL2/CXCL1/VAV3/S100A8/S100A12/CCL3/CCL3L1/CXCL5/THBS1/CXCL8/TREM1/CCL4/TNFAIP6/ITGB2/C3AR1/MPP1/CSF3R/MCU/JAM3/CCL20/PDE4B/VAV1/SLAMF1/CCL5
MF	GO:0048018	receptor ligand activity	109	0.6278296468059164	2.7259724647082106	1e-10	4.248148148148148e-9	3.159844054580897e-9	868	tags=38%, list=8%, signal=35%	CCL7/CXCL3/XCL1/CXCL2/AREG/IL1B/PDGFA/EREG/XCL2/IFNG/CXCL1/METRNL/CSF3/CCL3/NBL1/IL1RN/CSF2/ADM/CCL3L1/ADA2/SEMA6B/CXCL5/CXCL16/GREM2/OSM/CXCL8/CCL4/SEMA4A/TGFB1/FASLG/METRN/NRG2/TIMP1/IL6/CCL20/TYMP/TNF/INHBA/TNFSF8/FGF9/NAMPT
BP	GO:0097529	myeloid leukocyte migration	125	0.6071828009063502	2.702554563587878	1e-10	4.248148148148148e-9	3.159844054580897e-9	1347	tags=38%, list=12%, signal=34%	CCL7/CXCL3/XCL1/CXCL2/IL1B/S100A9/XCL2/CXCL1/VAV3/S100A8/S100A12/CCL3/NBL1/AIF1/CCL3L1/IL1R1/CXCL5/THBS1/CD9/DUSP1/CD300A/CXCL8/TREM1/CCL4/TNFAIP6/ITGB2/C3AR1/CCR1/MPP1/CSF3R/SPI1/MCU/B4GALT1/IL6/JAM3/CCL20/CD99L2/PDE4B/VAV1/SLAMF1/CCL5/LGMN/PLCB1/CD74/MMP14/P2RX4/SELENOK/PDGFB
BP	GO:0030595	leukocyte chemotaxis	124	0.5989376520733658	2.658588014030595	1e-10	4.248148148148148e-9	3.159844054580897e-9	1101	tags=35%, list=10%, signal=32%	CCL7/CXCL3/XCL1/CXCL2/IL1B/S100A9/XCL2/CXCL1/VAV3/S100A8/S100A12/CCL3/NBL1/NINJ1/AIF1/CCL3L1/CXCL5/THBS1/CXCL16/DUSP1/KLRK1/CXCL8/TREM1/CCL4/TNFAIP6/ITGB2/C3AR1/CCR1/MPP1/NEDD9/CSF3R/SPI1/MCU/IL6/JAM3/CCL20/PDE4B/VAV1/SLAMF1/GPR183/CCL5/LGMN/LGALS9/CD74
MF	GO:0030545	signaling receptor regulator activity	123	0.5960670657764748	2.6404239703961707	1e-10	4.248148148148148e-9	3.159844054580897e-9	951	tags=38%, list=9%, signal=35%	CCL7/CXCL3/XCL1/CXCL2/AREG/IL1B/PDGFA/EREG/XCL2/IFNG/CXCL1/METRNL/LILRB4/CSF3/CCL3/NBL1/IL1RN/CSF2/ADM/CCL3L1/ADA2/SEMA6B/CXCL5/CXCL16/DKK3/GREM2/OSM/CXCL8/CCL4/SEMA4A/TGFB1/FASLG/METRN/NRG2/TIMP1/IL6/CCL20/TYMP/TNF/IL18BP/INHBA/TNFSF8/PRKCE/FGF9/NAMPT/MTRNR2L12/CCL5
MF	GO:0030546	signaling receptor activator activity	114	0.6022657801049813	2.6399656907724847	1e-10	4.248148148148148e-9	3.159844054580897e-9	868	tags=37%, list=8%, signal=34%	CCL7/CXCL3/XCL1/CXCL2/AREG/IL1B/PDGFA/EREG/XCL2/IFNG/CXCL1/METRNL/CSF3/CCL3/NBL1/IL1RN/CSF2/ADM/CCL3L1/ADA2/SEMA6B/CXCL5/CXCL16/GREM2/OSM/CXCL8/CCL4/SEMA4A/TGFB1/FASLG/METRN/NRG2/TIMP1/IL6/CCL20/TYMP/TNF/INHBA/TNFSF8/PRKCE/FGF9/NAMPT
BP	GO:0060326	cell chemotaxis	148	0.5710181017765568	2.5969486723794395	1e-10	4.248148148148148e-9	3.159844054580897e-9	1139	tags=33%, list=10%, signal=30%	CCL7/CXCL3/XCL1/CXCL2/IL1B/S100A9/XCL2/CXCL1/VAV3/S100A8/S100A12/CCL3/NBL1/NINJ1/AIF1/CCL3L1/CXCL5/THBS1/EGR3/CXCL16/DUSP1/FGFR1/KLRK1/CXCL8/TREM1/CCL4/TNFAIP6/NR4A1/ITGB2/C3AR1/CCR1/MPP1/NEDD9/CSF3R/SPI1/MCU/IL6/JAM3/CCL20/PDE4B/VAV1/SLAMF1/GPR183/CCL5/ELMO2/LGMN/LGALS9/CD74/NOTCH1
BP	GO:0032496	response to lipopolysaccharide	185	0.5434525983140858	2.5552062907930404	1e-10	4.248148148148148e-9	3.159844054580897e-9	1289	tags=35%, list=12%, signal=32%	CXCL3/CXCL2/IL1B/PTGS2/S100A9/SLC7A5/CXCL1/S100A8/CSF3/CCL3/CSF2/AKAP12/CD68/CD14/ADM/IRF8/NLRP3/FOS/TRIB1/IL12RB2/CXCL5/ADAM9/KLRK1/CXCL8/HAVCR2/TGFB1/NR4A1/FASLG/PTGER2/SPI1/ARID5A/PTPN22/IL6/PELI1/SOD2/NFKBIZ/TNF/IL18BP/JUND/NFKB1/PRKCE/MAPKAPK2/TICAM2/SIGIRR/NOCT/PDE4B/CD274/CCL5/GCH1/NFKBIA/ZFP36/TNIP2/LGALS9/IRAK2/TNFRSF1B/IDO1/NOTCH1/NFKBIB/RIPK2/CASP9/CD96/LITAF/TNIP1/HPGD/HSF1
BP	GO:0034341	response to type II interferon	82	0.6108393458570505	2.548236090619509	1e-10	4.248148148148148e-9	3.159844054580897e-9	1231	tags=32%, list=11%, signal=28%	CCL7/XCL1/XCL2/IFNG/CCL3/IFITM1/AIF1/IRF8/CCL3L1/CXCL16/CCL4/HLA-DPA1/FASLG/RAB20/IFITM2/GBP5/CCL20/TNF/IRF1/CD58/CCL5/FLNB/GCH1/LGALS9/CD74/IFNGR1
