"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"1","ABCA1",0.0342763949419477,-0.0209428328101265,0.129649626986735,-0.171535292606988,0.0648952477406998,FALSE
"2","ABCG1",0.791832679051381,0.0217696450597234,0.0935619436402667,-0.0500226535208199,0.834852451088129,FALSE
"3","ABHD5",0.0639912569374547,-0.0537094552956576,0.0166645180786572,-0.124083428669972,0.108279483809698,FALSE
"4","ABL2",0.00399663527420124,-0.0973427272894605,-0.0528258346172549,-0.141859619961666,0.0108380371409562,FALSE
"5","AC007952.4",0.15752073892348,0.133672504657868,0.280005632604582,-0.0126606232888468,0.229087538340705,FALSE
"6","AC015912.3",0.0141569206638324,-0.163194640106554,-0.0658210212569779,-0.260568258956131,0.0316239127058989,FALSE
"7","AC020916.1",0.25082298613863,0.10871035796754,0.281354504087169,-0.0639337881520891,0.3313016883884,FALSE
"8","AC023157.3",0.0176193583867933,0.11243522629102,0.202640819608043,0.0222296329739962,0.0377297295110299,FALSE
"9","AC025164.1",0.039731575242631,-0.121472586972273,-0.0398521712996303,-0.203093002644916,0.0732145644678749,FALSE
"10","AC037198.1",0.0846804133387073,0.126335875300785,0.265968032931407,-0.0132962823298375,0.136234550993102,FALSE
"11","AC103591.3",2.05964773782929e-12,0.545503464948482,0.746068067785581,0.344938862111382,4.26347081730663e-11,TRUE
"12","AC239799.2",0.55423168546343,0.0387210715467074,0.126689150782425,-0.0492470076890099,0.637366438282944,FALSE
"13","AC245014.3",3.25473049076801e-12,0.489918456465541,0.643478747106113,0.336358165824969,6.12481101444526e-11,TRUE
"14","AC253572.2",6.91020157033977e-25,-0.725221353517803,-0.652342312552441,-0.798100394483165,4.76803908353444e-23,TRUE
"15","ACP5",0.148684749525601,0.060815402128138,0.138336522756518,-0.0167057185002416,0.218799121932224,FALSE
"16","ACSL1",0.177262977525234,0.12933721958807,0.291578159167669,-0.0329037199915283,0.249175885531345,FALSE
"17","ACSL4",0.00438442032245079,-0.185641495040301,-0.0852994022674367,-0.285983587813165,0.0117866883993158,FALSE
"18","ADA",5.12272389873764e-05,-0.245832998988262,-0.0814372929938246,-0.410228704982699,0.000237403846351946,FALSE
"19","ADGRE2",0.0965411827863089,-0.0976729661483704,-0.0173783711787676,-0.177967561117973,0.152985913359283,FALSE
"20","ADM",0.920292391179774,0.0173278246630899,0.109387241956898,-0.0747315926307184,0.935354459775188,FALSE
"21","ADORA2A",4.76830958192846e-12,0.434791477356856,0.567978019953113,0.301604934760599,8.70917720699286e-11,TRUE
"22","ADSS",0.000268425592608994,-0.0668067575913796,0.0739694838596548,-0.207582999042414,0.00106854033980888,FALSE
"23","AIF1",6.9302433366272e-10,0.603152289412518,0.771007798469345,0.435296780355691,9.56373580454554e-09,TRUE
"24","AK4",0.000796218653373814,0.191653906737943,0.309073984590966,0.0742338288849202,0.00276230046784993,FALSE
"25","AKAP9",0.101114264811869,-0.0840923299772935,0.00273723428128611,-0.170921894235873,0.158565551636795,FALSE
"26","AL021155.5",0.000294479172437739,0.259111881379459,0.39850086696853,0.119722895790387,0.00115741497521415,TRUE
"27","AL109615.2",0.00504525592887926,-0.10339521360626,-0.0530297610435993,-0.15376066616892,0.0132198478136456,FALSE
"28","AL118516.1",0.139378608003736,-0.104908009901086,-0.0103631988051048,-0.199452820997068,0.20806277781327,FALSE
"29","ALAS1",2.35856255302228e-07,0.25173401655315,0.363924637960533,0.139543395145767,1.90216538367121e-06,TRUE
"30","ALCAM",0.000340726690905309,-0.280884799482109,-0.14670814256676,-0.415061456397459,0.00132244546907623,TRUE
"31","ALDH1A1",0.000944553000979036,-0.112611124911791,-0.0718113806759374,-0.153410869147645,0.00318628474488051,FALSE
"32","ANKH",0.202265926437685,-0.0546145363918811,0.00599165517823081,-0.115220727961993,0.276059649050115,FALSE
"33","ANKRD10",0.329919089757181,-0.0508673257460149,0.0313548713114729,-0.133089522803503,0.411405129998413,FALSE
"34","ANKRD28",0.00330926946615893,-0.160302585973216,-0.0412359966656506,-0.279369175280781,0.00915248068917481,FALSE
"35","ANPEP",1.52590617639421e-05,-0.229999311436447,-0.0831363330959902,-0.376862289776904,8.69346546367709e-05,FALSE
"36","ANTXR2",0.183335347839501,-0.0209164763285453,0.0809547310585418,-0.122787683715632,0.254132256715022,FALSE
"37","ANXA1",0.351582740883378,-0.0556392359244264,0.0867701890621813,-0.198048660911034,0.433200162874162,FALSE
"38","ANXA5",8.11766507083631e-09,-0.311166849231182,-0.170996158133272,-0.451337540329092,1.00821400179787e-07,TRUE
"39","APOBEC3A",1.13704648549297e-27,0.972749979181193,1.15354600808504,0.791953950277348,1.41221173498227e-25,TRUE
"40","APOBEC3G",0.663590764428915,0.00391870569024466,0.0723814494446377,-0.0645440380641484,0.737191171217096,FALSE
"41","APOL6",0.011362243637327,-0.129287387488276,-0.0478224183020988,-0.210752356674454,0.0264267913811988,FALSE
"42","ARFGAP3",0.187792240525644,0.117480274653596,0.279013565926567,-0.0440530166193748,0.259730470749276,FALSE
"43","ARHGAP18",0.878295804418854,0.0117169143888143,0.0837015008352022,-0.0602676720575736,0.906016103893868,FALSE
"44","ARID5B",0.478981248244224,-0.0276745487097082,0.0281455514692814,-0.0834946488886978,0.565489268364378,FALSE
"45","ARL4A",0.717233339477442,0.0329313104219352,0.162577095148689,-0.0967144743048183,0.771488186099458,FALSE
"46","ARL4C",4.08876690037099e-06,-0.437310988048171,-0.282136104505367,-0.592485871590974,2.56477196477816e-05,TRUE
"47","ARMCX3",0.00052521727260109,-0.117311366769896,-0.0722497646528561,-0.162372968886936,0.0019185878016781,FALSE
"48","ASPH",0.0387219316840734,0.201315948444073,0.362843997710174,0.039787899177972,0.0722111698973261,FALSE
"49","ATF3",0.00251721803780082,-0.182797821014707,-0.086114203824406,-0.279481438205008,0.0074084947937171,FALSE
"50","ATF5",6.06502577351439e-11,0.475507670644862,0.621601089037135,0.329414252252589,9.51966534639674e-10,TRUE
"51","ATF7IP",0.819069601695141,0.0208674810193371,0.107886986753235,-0.0661520247145605,0.85486087840787,FALSE
"52","ATP13A3",0.0015213490744599,-0.253588153179236,-0.102165264834659,-0.405011041523813,0.00484491166789537,TRUE
"53","ATP6V1A",0.0174435425021915,-0.111834326111943,-0.0373465895993096,-0.186322062624577,0.0376126385203505,FALSE
"54","ATP6V1H",0.780616869786609,0.0290480565639688,0.139462138330717,-0.0813660252027799,0.825831475532341,FALSE
"55","ATRX",6.00329945111053e-07,-0.239796715164055,-0.158390466513413,-0.321202963814698,4.66006119892455e-06,FALSE
"56","BASP1",0.138897164058081,-0.0540114283696287,0.140069584304877,-0.248092441044134,0.20806277781327,FALSE
"57","BAZ2B",1.72880932271913e-06,-0.222744455951713,-0.156601687644418,-0.288887224259008,1.1928784326762e-05,FALSE
"58","BBX",0.00107826889787245,-0.125288644482993,-0.0730851161831765,-0.17749217278281,0.0035428835215809,FALSE
"59","BCAT1",0.0481945358933703,-0.00730610302729462,0.112602554737568,-0.127214760792157,0.0864994415889681,FALSE
"60","BCL2A1",2.44720445317523e-08,0.512742688694157,0.667999887184238,0.357485490204075,2.59646379159535e-07,TRUE
"61","BHLHE40",0.0216232220420882,-0.028009071644128,0.0844186413890733,-0.140436784677329,0.0443169006209134,FALSE
"62","BIRC3",0.0495849789041227,0.034031841074854,0.155316514406229,-0.087252832256521,0.0887385357333146,FALSE
"63","BLVRB",0.00551390053834727,0.104450446699914,0.225916494545276,-0.017015601145447,0.0142080175697662,FALSE
"64","BTG1",0.410359538108928,0.0879231495306025,0.217178258511309,-0.0413319594501039,0.493862932491558,FALSE
"65","BTG3",0.508460231380882,0.0412143446218748,0.155623271337892,-0.0731945820941421,0.592321658049495,FALSE
"66","C12orf57",0.0100751538121942,0.169719482390895,0.301656496019667,0.0377824687621236,0.0237896217390593,FALSE
"67","C15orf48",0.000106079821333042,0.580113026261662,0.821462219146123,0.338763833377201,0.000460668315019715,TRUE
"68","C1orf122",0.00170698707451314,0.275223286525949,0.433683465172187,0.116763107879711,0.00531533995272011,TRUE
"69","C1orf162",0.77446849220036,0.001160616012716,0.136108158042863,-0.133786926017431,0.820725142758402,FALSE
"70","C1orf21",0.508778390854953,-0.0373903089550358,0.0251847797032225,-0.0999653976132942,0.592321658049495,FALSE
"71","C3AR1",2.09640329964158e-07,0.241244081975848,0.354599341668331,0.127888822283366,1.71298216983871e-06,FALSE
"72","C5AR1",0.383486385549257,-0.0318497885560143,0.133177315168213,-0.196876892280241,0.46388789222735,FALSE
"73","CALHM6",2.59498782836798e-06,0.255766204757977,0.374043051529508,0.137489357986447,1.77086532023793e-05,TRUE
"74","CALM1",0.232186112922997,-0.10487066662539,0.0711767914187823,-0.280918124669563,0.310080808871358,FALSE
"75","CALR",0.0078412936186582,0.145535048507787,0.290556712158605,0.000513384856969362,0.0191710367605777,FALSE
"76","CALU",2.93094905576975e-07,-0.251042002198436,-0.183837884126619,-0.318246120270253,2.33348636363207e-06,TRUE
"77","CARD16",0.0015814255183958,-0.31322349493322,-0.135917138048498,-0.490529851817942,0.00501053697410098,TRUE
"78","CASP1",0.885521961081079,0.0211414321562855,0.179450720618628,-0.137167856306057,0.91044559243601,FALSE
"79","CCDC88A",0.000476947677924391,-0.263365411898338,-0.135465677519354,-0.391265146277323,0.0017735599280901,TRUE
"80","CCL2",1.07400647717039e-13,1.14553841684255,1.45413928299031,0.836937550694783,2.77899175967837e-12,TRUE
"81","CCL20",0.211037145259895,-0.0912097436956169,0.0176095728556061,-0.20002906024684,0.286144251542347,FALSE
"82","CCL3",0.000119826461266937,0.461609535824755,0.685632114195299,0.237586957454212,0.000513187809977708,TRUE
"83","CCL3L1",0.222309414067852,0.140178508953129,0.34985118518157,-0.0694941672753127,0.298818498130164,FALSE
"84","CCL4",2.37468557843797e-05,0.554299529789652,0.8448458353981,0.263753224181203,0.000126041003778631,TRUE
"85","CCL4L2",0.530804864487056,0.0130341202954618,0.269265803336955,-0.243197562746031,0.616130506255069,FALSE
"86","CCL5",0.859842636854226,-0.0292775303258955,0.120214863401077,-0.178769924052868,0.891422833867236,FALSE
"87","CCL7",1.1695334638004e-08,0.564471928209535,0.783386982677073,0.345556873741996,1.34496348337045e-07,TRUE
"88","CCR1",0.00359891954989853,0.261938196418685,0.417351067167375,0.106525325669994,0.00984550238099995,TRUE
"89","CCR5",0.00085108352851383,-0.0712258894450867,-0.044840118018676,-0.0976116608714974,0.00292001586302259,FALSE
"90","CCR7",0.326722007376392,-0.0602798374202945,0.0123052598821251,-0.132864934722714,0.408238162134284,FALSE
"91","CCRL2",0.459690307051399,0.0541131352778704,0.179348814314884,-0.0711225437591428,0.546872951492182,FALSE
"92","CD109",0.279404174505775,-0.0342687337384286,0.0989454481334587,-0.167482915610316,0.359979237278187,FALSE
"93","CD14",1.6241439410582e-06,-0.265683802321739,-0.114525026242687,-0.416842578400791,1.13325099707544e-05,TRUE
"94","CD163",0.00331611619173,-0.10244564089565,-0.0588390627442874,-0.146052219047012,0.00915248068917481,FALSE
"95","CD226",0.0221676656904197,0.131639744570052,0.243553944011195,0.0197255451289083,0.0450931063433304,FALSE
"96","CD300E",2.46684965707127e-08,0.484997552037789,0.620543591216763,0.349451512858815,2.59646379159535e-07,TRUE
"97","CD36",3.66950344135889e-05,-0.214897201692897,-0.134194725114476,-0.295599678271318,0.000178028252897177,FALSE
"98","CD52",0.037520761591685,0.00386078688238456,0.15953453670405,-0.151812962939281,0.0706072513588981,FALSE
