"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"1","ABCF1",0.0560484953908376,0.0222792880381051,0.302487743233553,-0.257929167157343,0.194649038256552,FALSE
"2","AC020916.1",0.010955590632282,0.30164534511224,0.54675059335944,0.0565400968650395,0.071120488828281,FALSE
"3","AC025164.1",0.320173438780318,0.00327703762885789,0.149496053340526,-0.14294197808281,0.508106099983098,FALSE
"4","AC026979.2",0.157347166168636,-0.136909369934298,-0.0315995077210537,-0.242219232147542,0.332507219073343,FALSE
"5","AC044849.1",0.215828350204075,-0.141673621889349,-0.00677291585887463,-0.276574327919822,0.397905764985291,FALSE
"6","AC103591.3",0.410802247767198,-0.0642285174645481,0.0772375163808233,-0.205694551309919,0.585118494201944,FALSE
"7","AC253572.2",0.623825440589639,-0.0535817290131473,0.104019877197474,-0.211183335223769,0.757857599345984,FALSE
"8","ACTB",0.0507492813643528,-0.352663073418983,-0.0538339013554783,-0.651492245482487,0.181885424409841,FALSE
"9","ACTG1",0.0860357985468969,-0.113950631939329,0.217120329905463,-0.445021593784122,0.241543967440116,FALSE
"10","ACTN4",0.000187244093692278,0.385198500358157,0.653351139851155,0.117045860865159,0.00349522308225585,TRUE
"11","ADGRE5",0.00261810779134425,0.373076891556603,0.634455015687935,0.11169876742527,0.0254980932722222,TRUE
"12","ADK",0.310439592145275,-0.101752764422843,0.0484248333335432,-0.251930362179228,0.49835115119131,FALSE
"13","ADSS",0.103635516159403,0.0214770122491157,0.280839866458239,-0.237885841960008,0.25340023785344,FALSE
"14","ADTRP",0.14094602664794,-0.0504008211689117,0.0901027136431949,-0.190904355981018,0.308018633845255,FALSE
"15","AHI1",0.547706022888109,-0.0606249939395786,0.0771689843710681,-0.198418972250225,0.69118957254612,FALSE
"16","AHNAK",4.49291369174124e-05,0.61867788885079,0.923950638666553,0.313405139035028,0.00100641266695004,TRUE
"17","AHR",0.00096397308687419,0.413430108944533,0.670895376132941,0.155964841756125,0.0134956232162387,TRUE
"18","AKAP9",0.067890798461152,-0.286758866380429,-0.0287261525068083,-0.54479158025405,0.21951294214506,FALSE
"19","AL021155.5",0.11388700590139,-0.17419161892966,-0.0367894610936276,-0.311593776765692,0.268480852477641,FALSE
"20","AL499604.1",0.117403005768888,-0.140289658155455,-0.00958306750111232,-0.270996248809798,0.273940346794072,FALSE
"21","AL627171.2",0.159292881077424,-0.172987715471974,-0.023723938760918,-0.32225149218303,0.335038547993831,FALSE
"22","ALOX5AP",0.072192697653374,-0.262999917289161,-0.063119370476456,-0.462880464101865,0.22104476058915,FALSE
"23","ANKRD12",0.53465812737672,-0.039880782122375,0.25891844738321,-0.33868001162796,0.682412652606184,FALSE
"24","ANTXR2",0.907378175901035,0.0177630154974229,0.237887947433252,-0.202361916438406,0.957236447874964,FALSE
"25","ANXA1",5.21817403538725e-05,0.448588570766292,0.780633686908164,0.116543454624421,0.00111321046088261,TRUE
"26","ANXA2",0.00328413059670946,0.414426941633319,0.732470645032391,0.0963832382342476,0.029822872166028,TRUE
"27","ANXA5",0.0408907415368285,0.278590114618272,0.575549399942763,-0.0183691707062185,0.160693440425431,FALSE
