"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"1","ABCB1",0.373040682032545,-0.13367245589524,0.00554787566291934,-0.272892787453398,0.886259836206865,FALSE
"2","ABCG1",0.48862045279331,-0.103441520916006,0.0273753715478458,-0.234258413379857,0.937207111939859,FALSE
"3","ABLIM1",0.072720520416208,0.309396233860969,0.728506759100262,-0.109714291378324,0.425213042989216,FALSE
"4","AC020916.1",0.0150194613004343,0.402939127853365,0.786408008923744,0.019470246782987,0.192319161523922,FALSE
"5","AC044849.1",0.29410018806694,0.122131571104456,0.396874832196579,-0.152611689987667,0.823050117930103,FALSE
"6","AC092821.3",0.628893425812997,-0.0958090278169914,0.0868202010089295,-0.278438256642912,0.957706915071999,FALSE
"7","AC243960.1",0.0283025098612938,0.0663707934639814,0.339139565249504,-0.206397978321541,0.252519948623211,FALSE
"8","ACTB",0.840541631824833,0.112564300389351,0.548569016811931,-0.323440416033228,0.957706915071999,FALSE
"9","ACTG1",0.0536214025402463,0.534381154513344,0.933031250715092,0.135731058311596,0.369626430006863,FALSE
"10","ADD3",0.46323132635258,0.141471701772333,0.437152578883912,-0.154209175339246,0.902872168492761,FALSE
"11","ADK",0.828545649633063,-0.0523004454587683,0.13764389321541,-0.242244784132946,0.957706915071999,FALSE
"12","ADSS",0.306508129221561,0.0430824798821483,0.451439084457554,-0.365274124693258,0.82696336584842,FALSE
"13","AHNAK",0.0106175835499068,0.671976166945193,1.08835974139618,0.255592592494211,0.181437009609984,FALSE
"14","AKAP9",0.142290524879254,-0.129377172147577,0.294010410607968,-0.552764754903122,0.617570216228514,FALSE
"15","AL021155.5",0.429281651066436,-0.116800273778668,0.0557992623886908,-0.289399809946027,0.902872168492761,FALSE
"16","ALOX5AP",0.389490029408538,-0.206043887285112,0.100796709273231,-0.512884483843456,0.88987651178474,FALSE
"17","AMD1",0.670612403532197,-0.137341686826502,0.153879640164975,-0.428563013817978,0.957706915071999,FALSE
