Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
IL6,0,3.930783537286527,0.861,0.086,0
MIR3945HG,6.364020939647572e-300,3.6239346307596203,0.898,0.157,2.3219130398304167e-295
CCL3,2.0460038822836843e-270,3.8479966988069583,0.998,0.949,7.464845164512023e-266
IL1B,5.4351109715782985e-270,3.326432975260606,1,0.987,1.9830002379803423e-265
CCL20,3.9413751178881854e-262,4.451451466131532,0.816,0.133,1.4380107117615045e-257
CXCL8,7.29036214398027e-260,2.108256260256044,1,1,2.659888628231201e-255
CCL3L1,9.181223574474589e-259,3.6830733072704467,0.995,0.857,3.349769421147054e-254
IFI30,3.0100336846537513e-251,-2.9129865349339434,0.615,0.983,1.0982107898459211e-246
MIR155HG,9.590027297927708e-250,2.603727953626384,0.734,0.079,3.498921459648924e-245
CCL4,4.496830864716454e-244,3.421862794249124,0.995,0.912,1.6406687409917983e-239
SOD2,2.4052897761091462e-241,1.8412955329358178,1,0.996,8.77569974813422e-237
PTGS2,7.24407485816838e-234,3.339926322996834,0.969,0.591,2.6430007120027333e-229
CCL4L2,9.544343353455875e-222,3.2925845468479222,0.99,0.821,3.482253672508376e-217
PMAIP1,2.6928713626793975e-217,2.427140184674782,0.918,0.321,9.824941166735781e-213
EIF1B,1.760685107370955e-211,2.659450061012705,0.953,0.581,6.423859614242929e-207
SH3BGRL3,1.6937949513279155e-209,-1.3672388987314905,0.946,0.991,6.1798108799199e-205
DNAAF1,9.385223092726176e-209,2.3576757401408,0.672,0.086,3.424198645381145e-204
INHBA,6.9550510368669444e-208,2.8858984928276086,0.566,0.035,2.5375503708009047e-203
BCL2A1,1.2408479319807785e-207,2.008787742395704,0.977,0.775,4.5272336798318704e-203
FTL,1.582723810123126e-205,-1.5083163496717722,0.99,0.998,5.7745678212342255e-201
PELI1,5.96260413343327e-203,2.202103489123875,0.929,0.372,2.1754561180831287e-198
TNFAIP6,9.618889677643912e-199,2.768629827418227,0.84,0.229,3.5094518988883815e-194
S100A6,6.527481972879562e-177,-1.2565875450361546,0.967,0.992,2.3815517978051082e-172
S100A10,6.824318241547942e-169,-1.030438297799602,0.977,0.995,2.4898525104287666e-164
