Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
JUND,6.325953444703307e-201,0.8104348224367519,0.824,0.719,2.3080241143000016e-196
EIF1,2.404936339712698e-170,0.4213419596040282,0.981,0.992,8.774410235441778e-166
IL7R,2.3437939127729573e-157,-0.6332923499281202,0.796,0.905,8.551332090752135e-153
UBC,2.5132653366377033e-150,0.5919939517274129,0.928,0.936,9.169648580722661e-146
LMNA,1.250642989089708e-146,1.1007752475569799,0.483,0.286,4.5629709456938e-142
IL1B,3.208708540582894e-135,1.2993331059914508,0.357,0.181,1.1706973110316689e-130
GIMAP1,5.55141517537401e-127,-0.7231642544722008,0.165,0.395,2.0254338267352075e-122
PKIA,8.114154545463292e-115,-0.7601280912624752,0.088,0.272,2.960449285912282e-110
LYZ,1.3672034120852083e-114,1.044552519086555,0.211,0.07,4.988241648992883e-110
JUN,8.532757927344655e-113,1.0024349952247964,0.499,0.316,3.1131767297916974e-108
GIMAP7,7.63253629033474e-111,-0.5452615236366198,0.545,0.755,2.78473086552863e-106
CXCL3,6.541350905209478e-110,1.0812919654715798,0.189,0.061,2.386611877765678e-105
HBB,5.021330139035289e-102,1.6277059371875575,0.131,0.028,1.832032301227025e-97
FYB1,5.77426469366677e-100,-0.4685246064677915,0.473,0.707,2.106740473484321e-95
CXCL8,3.8893243517872324e-97,1.2911894297060829,0.52,0.423,1.4190199897495718e-92
UBB,1.8505765831751102e-96,0.5615816772165285,0.781,0.739,6.75182866371439e-92
FOS,3.3944165922028425e-95,0.911288344591858,0.395,0.215,1.238452893665207e-90
FOSB,3.0222950374704773e-94,0.977982418862134,0.301,0.144,1.1026843444211036e-89
IFI16,5.207259385488131e-88,-0.5446998314363098,0.306,0.52,1.8998685867953447e-83
SESN3,6.119319286146047e-88,-0.690583238042676,0.23,0.42,2.232633641550385e-83
EPB41,2.260203494394071e-87,-0.5117604931386655,0.279,0.493,8.246352449296768e-83
H3F3B,8.23875988833198e-84,0.36673511056166763,0.945,0.96,3.005911545257923e-79
DUSP1,9.7936919296982e-80,0.778689965475063,0.317,0.167,3.5732285005503883e-75
S100A9,1.6367602835206178e-77,0.8415683079331048,0.177,0.067,5.971719894424974e-73
CCL3,8.8900489079562925e-77,1.0269862676024866,0.338,0.212,3.2435343440678533e-72
RALA,5.763265335576679e-76,-0.5250658230309984,0.255,0.452,2.1027273576851515e-71
MRPS6,1.9210946428619087e-73,-0.433239548418594,0.226,0.421,7.009113804481673e-69
CRIP1,2.6613498572565285e-73,0.6890624599359194,0.831,0.832,9.709934954200445e-69
NFKBIA,3.274555962489908e-73,0.6561472343420323,0.582,0.472,1.194721742914443e-68
GIMAP4,8.941516363288074e-73,-0.45671278054260367,0.32,0.521,3.262312245145654e-68
DEK,1.2888795099813394e-72,-0.43648587515071746,0.395,0.598,4.702476892166917e-68
CD69,1.3974540967682436e-70,0.6934733439902265,0.45,0.307,5.098611272058937e-66
RNF213,1.028784763007711e-69,-0.4897636521542388,0.297,0.488,3.753521207833634e-65
IKZF3,6.889682116169384e-69,-0.5087941303564061,0.175,0.34,2.5137005200843997e-64
GIMAP5,1.1229100587801309e-68,-0.464544974607763,0.272,0.461,4.096937349459308e-64
PRKCQ-AS1,3.2851169187419167e-67,-0.47163594470354786,0.239,0.42,1.1985749078029883e-62
LYSMD2,9.646905693553532e-67,-0.44543791562928403,0.228,0.412,3.5196735422930064e-62
LINC00623,1.202666760715819e-66,-0.42703237362655133,0.186,0.359,4.387929676471666e-62
DNPH1,4.839935412805001e-65,-0.4600886128121716,0.078,0.205,1.7658504353619047e-60
MFHAS1,6.495487370743083e-65,-0.4640415255701852,0.125,0.272,2.369878567215614e-60
EZR,2.1549967345435633e-64,0.653103664302789,0.669,0.643,7.862505585982191e-60
SLC5A3,8.760483691583673e-64,-0.46304032799254446,0.106,0.244,3.196262474874303e-59
