Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MIR155HG,1.7955953806382913e-79,2.7475138914590715,0.632,0.072,6.551229746258806e-75
IL6,6.318687909736479e-79,3.7239119247056958,0.715,0.112,2.3053732838673545e-74
MIR3945HG,2.3078749001014342e-73,3.1579815586992295,0.757,0.16,8.420281573020083e-69
CCL4,4.725634791070818e-72,4.22115764989961,0.986,0.537,1.7241478535221878e-67
CCL20,3.4348405916886023e-65,4.180596658294716,0.465,0.038,1.2532015898775865e-60
CCL3,8.543287947936313e-65,4.228180621548229,0.965,0.601,3.117018607804564e-60
CCL4L2,2.263194992162058e-61,4.424784374740696,0.903,0.386,8.257266928903269e-57
INHBA,1.7519123935460463e-58,2.681642019926686,0.424,0.034,6.391852367852749e-54
CCL3L1,2.650657422938172e-56,4.7004032600936725,0.882,0.409,9.67092360758992e-52
DNAAF1,2.1622227080285243e-55,2.7588701390804697,0.75,0.224,7.888869550242071e-51
CST3,3.0322819684010096e-55,-2.0180824190783455,0.861,0.984,1.1063280761711084e-50
SOD2,3.668679379306109e-55,1.9196729332972726,1,0.98,1.3385176715398338e-50
IFI30,9.633461946496576e-55,-1.9237913690547757,0.771,0.988,3.514768591179276e-50
CXCL8,2.279205839556578e-52,2.8987327299354666,1,0.87,8.315682505622175e-48
TYROBP,3.77485816060188e-52,-1.2083940297892362,0.965,0.991,1.3772569998955959e-47
TMSB10,3.815294560028796e-52,-1.5225968749740328,0.972,0.998,1.3920102202265062e-47
IL1B,8.57914710047799e-52,3.4362462746044713,0.972,0.801,3.130101819609395e-47
AIF1,7.235274927110803e-51,-2.1196643972356393,0.771,0.966,2.6397900571563764e-46
F3,3.902254009018003e-49,2.294497262881744,0.368,0.03,1.4237373751902183e-44
PELI1,6.414385134214616e-48,1.838403262117017,0.903,0.457,2.3402884162182024e-43
FCGR3A,7.035244015461857e-47,-2.236109534593705,0.326,0.879,2.5668087790412587e-42
CTSS,5.9646515074357385e-46,-1.4671657160789189,0.924,0.99,2.1762031024879292e-41
S100A4,7.591203031258377e-46,-1.3668607932347605,0.931,0.995,2.769650425954619e-41
LST1,1.5203736698534035e-45,-1.6799998434979093,0.889,0.982,5.547083334460143e-41
COTL1,1.6106303955137183e-45,-1.3740610153850152,0.861,0.983,5.876384998031801e-41
IL1A,3.0330335665602524e-45,2.5376612910503615,0.472,0.078,1.106602296759508e-40
