Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
IFI30,1.5218889106753991e-114,-1.6577435256177822,0.53,0.804,5.552611690599194e-110
CCL3,9.110992862914754e-96,1.7241039281524948,0.997,0.96,3.324145746034448e-91
FTL,2.6681341649318922e-89,-0.9721462611955367,0.993,0.999,9.734687500754009e-85
S100A6,5.7247202001168e-87,-0.9345150698977189,0.966,0.985,2.0886641650126144e-82
CCL20,2.1363914925316566e-78,2.009552312326951,0.61,0.301,7.79462436050175e-74
LYZ,4.661590240976931e-72,-0.8383138713892322,0.923,0.973,1.700781199420433e-67
CCL3L1,1.8529495903326066e-71,1.9353345664253432,0.969,0.919,6.760486580328514e-67
CCL4,5.254842132538868e-70,1.4770975109578552,0.991,0.921,1.917229152056806e-65
SH3BGRL3,2.572429542677861e-69,-0.6374778424655263,0.959,0.972,9.385509186460176e-65
IL1B,1.7100084005710978e-67,1.4277274793904233,0.998,0.982,6.23896564948365e-63
CST3,1.3158843312079696e-65,-1.007095049224247,0.642,0.803,4.801003982412277e-61
IL6,4.846006938594518e-65,1.921158987746745,0.481,0.218,1.76806563154621e-60
TYROBP,3.380933876538863e-61,-0.8704436631898891,0.713,0.832,1.2335337248552043e-56
LGALS1,3.2504547175658e-60,-0.8851289005121483,0.756,0.864,1.185928403703882e-55
S100A10,1.638602419322967e-55,-0.6328157160874204,0.989,0.994,5.978440926899845e-51
FTH1,5.186999086257337e-55,-0.46109286115765613,1,1,1.8924766166209895e-50
PTGS2,1.3819184702223557e-52,1.4089792611702827,0.694,0.498,5.041929538606265e-48
GAPDH,9.66535592275986e-51,-0.6000062154900743,0.936,0.971,3.526405108418935e-46
DHRS9,7.195849477835016e-49,-1.2054556291074596,0.097,0.355,2.6254056819881057e-44
MARCKSL1,2.7552883556250463e-47,-0.9614692591364022,0.349,0.607,1.0052669565497982e-42
CEBPD,1.940440449142087e-46,-1.1473693086247063,0.193,0.465,7.079696978694904e-42
C5AR1,3.395905030493388e-46,-1.1395294791009725,0.17,0.435,1.2389959503755126e-41
S100A11,9.236385595821805e-46,-0.5606224493560683,0.945,0.965,3.3698952846355856e-41
EMP3,7.428869885601163e-44,-0.48786833262103446,0.93,0.962,2.7104231777615844e-39
HMGA1,1.201312350186219e-43,-0.837264564970251,0.335,0.604,4.38298810965442e-39
IER2,2.6578917238281955e-43,-1.052044628317025,0.49,0.7,9.697317954387172e-39
INHBA,6.416608770474308e-42,1.31933896230663,0.264,0.078,2.341099709907551e-37
CCL4L2,9.778574816958787e-42,1.473962933407642,0.962,0.879,3.5677130219674133e-37
ANPEP,1.615916560891603e-41,-0.8896809931472678,0.202,0.456,5.895671572413014e-37
LAPTM5,2.706554803623874e-41,-0.5942272549434211,0.741,0.835,9.874865201021704e-37
