Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
IL1A,5.443841425159009e-109,3.875171602132249,0.883,0.165,1.9861855439692645e-104
IL6,4.1316652531786975e-107,4.16720786083267,0.846,0.134,1.5074380676222478e-102
CCL20,6.406194018675592e-106,4.648923828150492,0.862,0.145,2.3372998877137897e-101
PTGS2,2.1959858572004177e-93,3.9926088612230037,0.888,0.226,8.012054399995724e-89
F3,1.2631240800204129e-83,3.09395856833042,0.601,0.048,4.6085082059544764e-79
IL1B,2.2696565405143956e-83,3.7443064577332406,0.973,0.747,8.280841888066772e-79
CCL3L1,1.1901780379116141e-82,4.280943402913232,0.936,0.474,4.342364571320524e-78
CCL3,2.654383195456046e-81,3.8454147666731933,0.963,0.725,9.684517088621384e-77
IFI30,1.8281319674610058e-79,-3.1468134518646895,0.505,0.966,6.669939483281479e-75
CCL4,1.601276337346154e-73,3.3724310503199897,0.963,0.721,5.842256716807443e-69
CXCL8,3.635460120971108e-73,2.434088475462323,0.984,0.988,1.3263976251363088e-68
CCL4L2,3.964755499138669e-71,3.8523911221246445,0.904,0.474,1.4465410438607435e-66
INHBA,5.3705838176189695e-68,3.2885142723792153,0.532,0.049,1.959457505858281e-63
SH3BGRL3,1.8359734523496954e-62,-1.3798348760880752,0.931,0.97,6.698549140897863e-58
MIR3945HG,1.1090325819763608e-61,2.3658852685419394,0.819,0.275,4.0463053753407524e-57
S100A10,3.658516581910274e-61,-1.36810038804731,0.952,0.974,1.3348097749099635e-56
BCL2A1,1.2157753452729077e-59,1.9665696085382813,0.941,0.606,4.4357563472282036e-55
S100A6,1.8229514284052354e-59,-1.7447084542388778,0.936,0.966,6.651038286536501e-55
DNAAF1,6.767577680816063e-59,1.9929236577116152,0.883,0.447,2.4691507168457406e-54
CXCL2,3.947563390435918e-57,2.2811116290734224,0.947,0.725,1.4402685030005447e-52
MIR155HG,1.0423092355641557e-56,2.329524860287394,0.75,0.231,3.802865245955822e-52
TYROBP,3.0399302753403243e-54,-1.3620848801508671,0.872,0.966,1.1091185609579174e-49
LAPTM5,4.68391107983589e-53,-1.378364707776469,0.782,0.956,1.7089249574781244e-48
CSF3,5.3433765217651444e-51,2.6362930387334,0.367,0.022,1.9495309239660128e-46
TNFAIP3,7.615647033714451e-51,1.7117136676698521,0.915,0.481,2.7785688202507173e-46
ANXA1,8.541930548479648e-51,-1.7794811551508172,0.819,0.965,3.1165233606127996e-46
SOD2,6.508501695626571e-46,0.9721419669916012,0.968,0.984,2.3746268436493543e-41
PMAIP1,1.1301510741199484e-45,1.7007938714354653,0.734,0.266,4.1233561939266316e-41
S100A11,3.4426573425881485e-45,-1.0227350192331306,0.963,0.971,1.2560535314432859e-40
PSAP,4.105744303678416e-44,-1.0793519724013185,0.862,0.966,1.4979808091970702e-39
ZEB2,5.618295201639242e-44,-1.3902096741526169,0.793,0.957,2.0498350043180776e-39
PFN1,5.957622965128186e-44,-1.3015222512243216,0.729,0.948,2.1736387388270187e-39
G0S2,5.660741837405216e-43,2.0958381028802355,0.782,0.321,2.0653216593772932e-38
CST3,8.620413896879092e-43,-1.632526023248519,0.495,0.882,3.145158010276337e-38
SPI1,8.683359346300452e-43,-1.3610228999325664,0.516,0.901,3.16812365749772e-38
FTL,9.945589155127809e-43,-1.1692263928571975,0.968,0.983,3.628648203248381e-38
TYMP,1.2694149628944675e-42,-1.453712077107355,0.495,0.883,4.6314604921204646e-38
TNFAIP6,5.175602006420258e-42,1.689212016589714,0.872,0.473,1.888318392042431e-37
TNF,1.0788938683139114e-41,2.6975457491497816,0.41,0.056,3.936344278543306e-37
LYZ,1.2066625181853475e-41,-1.5792899859090737,0.723,0.935,4.402508197599241e-37
EVI2B,2.3364354839701444e-41,-1.653754301343709,0.34,0.822,8.524484863265071e-37
SERPINB2,5.403378108489158e-41,2.3549250635437975,0.883,0.697,1.9714225028822694e-36
GABARAP,8.495060663597803e-41,-1.086557681085568,0.809,0.939,3.0994228831136584e-36
PLAUR,2.5484505478391796e-40,1.569028718736996,0.899,0.739,9.298021823791247e-36
CXCL3,2.5767961387212836e-40,2.727320010008785,0.851,0.523,9.401440712124603e-36
S100A4,5.258908019392703e-40,-1.307566891086052,0.862,0.952,1.9187125908754278e-35
NR3C1,6.166196294923865e-40,1.4310766173175893,0.862,0.501,2.2497367182029723e-35
GAPDH,6.683030944327197e-40,-1.1189466373165153,0.926,0.966,2.438303840037778e-35
NLRP3,1.0602122412879017e-39,1.3889357030608078,0.553,0.127,3.8681843623389095e-35
HMGB1,1.238051125574425e-39,-1.358164322441297,0.5,0.897,4.51702953165829e-35
PALM2-AKAP2,5.6748887848201124e-39,1.5735678325685023,0.606,0.175,2.070483173141618e-34
PLD1,5.719801333994575e-39,1.056217538828155,0.537,0.116,2.0868695167079208e-34
COTL1,3.7203477817247397e-38,-1.525824699340206,0.351,0.808,1.3573688881622713e-33
HMGA1,4.0551386745584e-38,-1.4519197329408164,0.34,0.801,1.4795173454126324e-33
NFKBIA,4.621817712667826e-38,1.0379761718945275,0.979,0.929,1.6862701924668565e-33
LGALS1,1.0004522737314123e-37,-1.3892455907829313,0.761,0.94,3.650150120709058e-33
ETS2,1.537739287872023e-37,1.2890608689346765,0.856,0.442,5.610441791801076e-33
EMP3,1.6806988243058163e-37,-0.7806028573029371,0.952,0.979,6.132029660479771e-33
ANPEP,1.3098762235703905e-36,-1.4080596695414382,0.372,0.821,4.7790834016965695e-32
LMNA,1.7074091566785945e-36,-1.5325466854790346,0.261,0.747,6.229482308141852e-32
PTMA,2.0852805719153068e-36,-1.1008634895115206,0.888,0.966,7.608146166632996e-32
ATP2B1-AS1,2.3651733709626585e-36,1.3182585767262336,0.915,0.692,8.629335043957259e-32
SGPP2,9.494148274227743e-36,1.3270328942099063,0.495,0.112,3.463939997851992e-31
RNASEK,1.868951986803319e-35,-0.9368459559494648,0.856,0.96,6.81887132385191e-31
EVI2A,2.1561282825092812e-35,-1.5006648752544018,0.138,0.679,7.866634038735113e-31
