Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CCL3,1.0250100551126372e-154,2.4575177035016686,0.998,0.976,3.739749186078457e-150
CCL20,6.862478422897635e-154,3.9580772508863395,0.806,0.171,2.503775252594202e-149
IL1B,1.88705637627806e-150,2.4668968229698267,0.995,0.967,6.884925188850502e-146
IL6,2.2473366362335545e-144,3.083793322579691,0.826,0.249,8.199407717298124e-140
IFI30,5.358425265964107e-141,-1.9817029212491217,0.631,0.942,1.9550214582870047e-136
CCL3L1,5.938909544177538e-131,2.448948274831422,0.988,0.944,2.166811147193175e-126
CCL4,2.7507902139357843e-121,1.7266185493591744,0.992,0.983,1.0036258095544709e-116
PTGS2,1.1840872595470122e-119,2.6069891411651356,0.873,0.46,4.320142366457274e-115
DNAAF1,1.3786854529538243e-118,1.991539820714809,0.865,0.436,5.030133875102028e-114
FTL,9.239467929353764e-114,-0.9703286563122502,0.997,1,3.371019874024721e-109
S100A6,6.248136835872403e-113,-1.0522261390800507,0.982,0.999,2.2796327245680462e-108
CXCL8,9.22063945210836e-111,1.6471976390933554,1,1,3.3641503041017353e-106
IL1A,2.285056975430077e-109,2.4005552887031545,0.696,0.169,8.337030374856635e-105
EIF1B,9.305176465269038e-106,2.078088128412422,0.88,0.573,3.394993633353408e-101
CST3,5.454787855345392e-102,-1.416260362432649,0.679,0.944,1.9901793490227664e-97
MIR3945HG,6.699223614563744e-102,2.2983848486361476,0.723,0.223,2.444211735773582e-97
SH3BGRL3,2.728425843054808e-91,-0.8711745561394766,0.938,0.995,9.954661688385467e-87
MIR155HG,1.8907577964186648e-90,2.064994769288943,0.629,0.15,6.898429820233499e-86
CCL4L2,1.4828500080403937e-86,1.7626534665851015,0.986,0.924,5.410178254335377e-82
F3,7.579286313360343e-86,2.404614559421616,0.608,0.149,2.765302611429521e-81
LYZ,2.9239612337519275e-81,-0.8505113355106833,0.98,0.996,1.0668072561343907e-76
PMAIP1,6.69382789264088e-80,1.7428758846693269,0.731,0.291,2.4422431066300253e-75
TYROBP,5.3707189313406597e-79,-0.8218110079946381,0.941,0.985,1.95950680209964e-74
SERPINB2,3.459642822462457e-78,2.4123399065173206,0.834,0.515,1.2622506837754274e-73
S100A10,1.6041702880835394e-71,-0.6452377887601211,0.985,0.999,5.852815296072794e-67
SOD2,2.840075997619981e-66,0.6635111108536957,1,1,1.03620172773165e-61
BCL2A1,4.539160026451403e-66,1.1656557267165946,0.944,0.817,1.6561125356507945e-61
LGALS1,7.126343525598607e-66,-0.8922422294977927,0.906,0.977,2.600046435314652e-61
IER2,4.6897249649957584e-60,-1.3629244762109005,0.501,0.833,1.7110461534787023e-55
JUNB,8.52441165709758e-59,-1.287132512753408,0.384,0.746,3.110131593092052e-54
COTL1,8.41356427341203e-58,-1.1722214647419231,0.39,0.745,3.0696889251543793e-53
ARPC1B,1.381680653195667e-56,-1.1481528174806181,0.39,0.752,5.041061863184391e-52
S100A11,1.612772027989222e-55,-0.6003304570867662,0.979,0.999,5.884198744118676e-51
EVI2B,1.7910899840306007e-55,-1.0364095059187863,0.572,0.862,6.534791806735647e-51
PELI1,4.0524626185695784e-55,1.275149267017013,0.744,0.427,1.4785409863851108e-50
SPI1,6.04154115392677e-54,-0.9873168078349179,0.581,0.843,2.204256290010182e-49
GABARAP,1.7048676952198855e-53,-0.8101271579312996,0.753,0.92,6.220209786009752e-49
EMP3,1.4300948832800307e-51,-0.551745462919981,0.97,0.996,5.217701181647192e-47
INHBA,7.708199027805958e-51,2.097455012480314,0.284,0.017,2.812336415295004e-46
CSF3,8.53196180941776e-49,1.8131698563630567,0.342,0.052,3.11288626616607e-44
DUSP1,1.8621637686035288e-48,-0.9429077415016471,0.644,0.869,6.794104509749975e-44
PTMA,1.6430236287809758e-47,-0.6401591269290581,0.915,0.989,5.99457170960739e-43
NEAT1,6.658254168249021e-47,-0.7019689242292051,0.971,0.989,2.4292640332856553e-42
GRN,1.1744563555044774e-46,-1.1367039763134068,0.225,0.581,4.2850040130580855e-42
PSAP,3.768617386214916e-45,-0.6830577219787402,0.832,0.943,1.3749800533605122e-40
GAPT,4.827729633980656e-45,-1.2052819356547406,0.213,0.567,1.7613971569578423e-40
ATP5F1E,5.3460530592932693e-45,-0.577561774595722,0.935,0.982,1.9505074586831492e-40
TMSB10,7.505925393434307e-45,-0.5717690418212822,0.935,0.987,2.738536879794507e-40
GPR183,1.3850869814075731e-44,-1.1301540884342482,0.315,0.652,5.0534898516655304e-40
FTH1,2.502021248417082e-44,-0.3767383973745222,1,1,9.128624524849724e-40
FAU,3.31070818455997e-44,-0.42854781011220755,0.988,0.996,1.207911881136705e-39
RNASEK,3.924016386198732e-44,-0.7174223742620045,0.797,0.932,1.4316773785046073e-39
TNFAIP6,5.413427095164266e-44,1.1742425429428454,0.782,0.475,1.9750888756706826e-39
G0S2,1.2874440876794275e-43,1.197777153342222,0.829,0.559,4.6972397538983914e-39
GAPDH,6.35048061851525e-43,-0.6027201099203268,0.936,0.982,2.316972853665289e-38
ATP2B1,1.0289417073222469e-42,0.6551430339122044,0.947,0.892,3.7540938191652175e-38
LUCAT1,1.5816055480934756e-42,1.0049143749091125,0.859,0.687,5.770487842219045e-38
CXCL2,1.6450187798760198e-42,1.0825142486541974,0.93,0.825,6.001851018377658e-38
LAPTM5,1.9757995122178485e-42,-0.6749782770074524,0.85,0.949,7.208704520326821e-38
PFN1,7.201882099759414e-42,-0.8009272161336236,0.696,0.874,2.6276066840972223e-37
LMNA,8.734259703137163e-42,-0.8462035891431947,0.533,0.812,3.186694652689594e-37
LGALS3,7.728427540194808e-41,-0.6372140899539307,0.949,0.99,2.819716788040076e-36
POU2F2,8.956289433336969e-41,-1.0866736752099322,0.141,0.464,3.267702199752993e-36
