Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CCL3,2.4508148079746032e-109,2.2374172734380906,0.992,0.949,8.94179782689534e-105
FTL,8.263524183937929e-108,-1.1120046087723354,0.997,1,3.0149467985097533e-103
IFI30,4.579559335345789e-103,-1.777692249526618,0.59,0.937,1.670852223500911e-98
IL1B,2.3181388585931182e-91,2.0201853075567318,0.993,0.964,8.457729625576992e-87
CCL20,8.616961732216567e-91,3.4533281034310988,0.628,0.116,3.1438984879992143e-86
IL6,1.0819797896574658e-90,2.9123134113397864,0.66,0.149,3.947603262565264e-86
CCL4,7.141007794154825e-85,1.7077372133669524,0.995,0.949,2.6053966936973877e-80
CCL3L1,1.079802488400128e-78,2.193385915594792,0.982,0.941,3.939659378927867e-74
S100A6,1.7979743866146778e-77,-0.8856005618192979,0.98,0.997,6.559909549563652e-73
SH3BGRL3,7.805899123126845e-73,-0.7859596325705471,0.956,0.997,2.8479822950728295e-68
EIF1B,4.1782756477145774e-71,2.1657457393724706,0.809,0.564,1.5244438700686636e-66
DNAAF1,6.363454570332761e-68,1.9211661586824664,0.722,0.369,2.321706399985908e-63
FTH1,5.823032356061177e-67,-0.5515594024595938,1,1,2.1245333551089205e-62
LYZ,3.0210052736290524e-66,-0.8334106912127961,0.982,0.994,1.1022137740835597e-61
MIR3945HG,1.1912594568027866e-63,2.1913367937837887,0.643,0.257,4.346310128144967e-59
TYROBP,1.387712220686049e-58,-0.7871813740489713,0.889,0.976,5.0630680371730494e-54
JUNB,5.0935580658648134e-58,-1.4061132538038723,0.369,0.761,1.8583846603307773e-53
PTGS2,6.465520674431197e-58,2.1224691080032345,0.782,0.473,2.3589452180662222e-53
IER2,7.229346739684594e-58,-1.7096775197361267,0.439,0.781,2.637627157973924e-53
SOD2,1.8383657531697359e-56,0.8709499196274262,1,1,6.707277450439782e-52
DUSP1,1.187334569148125e-55,-1.0961921104723844,0.633,0.9,4.3319901755369343e-51
CCL4L2,3.6754125004485e-55,1.61559222790319,0.95,0.839,1.3409742507886352e-50
IL1A,1.6038338303509152e-53,1.9015209301062619,0.534,0.167,5.851587730035314e-49
NEAT1,7.629607611176143e-52,-0.9258346879228192,0.963,0.991,2.7836623369376154e-47
PELI1,8.114619673817018e-52,1.5676082194249277,0.672,0.324,2.960618987992139e-47
MIR155HG,5.958493814521562e-50,1.888343190224274,0.496,0.137,2.173956468228192e-45
OLR1,1.2968152154348915e-47,-1.2127155657570925,0.434,0.766,4.731430313514201e-43
IRF2BP2,1.1073641509552878e-46,-1.1575728350168726,0.226,0.621,4.040218104760368e-42
S100A10,2.9460520023863895e-46,-0.5353979074422552,0.992,0.997,1.0748670730706742e-41
RNASEK,2.0464130697670485e-45,-0.7872292749299645,0.722,0.926,7.466338085045076e-41
SERPINB2,2.35961380478757e-45,1.9892585123664865,0.816,0.576,8.609050966767449e-41
LIMS1,8.531386865956593e-45,-1.0397983744032349,0.613,0.85,3.112676498044263e-40
COTL1,3.0939736123530147e-44,-1.0426334259144934,0.481,0.784,1.1288362724669974e-39
C5AR1,1.0659234479880862e-43,-1.4347192062413106,0.191,0.543,3.889021699984532e-39
PMAIP1,2.5632788527374094e-43,1.46029363833067,0.668,0.367,9.352122894212438e-39
MAFB,1.2323327406322124e-41,-1.1674955449241975,0.476,0.78,4.496166004196627e-37
INHBA,5.381980130710143e-41,1.9735821120616126,0.325,0.044,1.9636154506895957e-36
LGALS1,5.811466067897955e-41,-0.7708606692690094,0.864,0.969,2.120313394872569e-36
VCAN,6.256288531601126e-41,-1.3679563305877813,0.228,0.587,2.282606870754671e-36
GPR183,2.939281305490867e-40,-1.1645199204620673,0.372,0.717,1.0723967843083428e-35
TNFAIP6,4.108266480693035e-40,1.8057220201549216,0.628,0.341,1.498901025480854e-35
HMGA1,3.686967244972035e-39,-0.9639345652146798,0.466,0.774,1.345189999328047e-34
EVI2B,5.237826206799326e-38,-0.8805208908149642,0.616,0.847,1.9110208915507343e-33
ZMIZ1,1.994613182173019e-37,-1.1086795774720652,0.203,0.543,7.277346195158259e-33
SPI1,7.719182921370198e-37,-0.8529322607653951,0.523,0.803,2.8163438888619166e-32
BCL2A1,1.24126362536438e-36,0.9419554634654657,0.839,0.771,4.52875033714194e-32
CYP1B1,3.3746887778600505e-36,-1.0756080754368842,0.66,0.847,1.2312552006022394e-31
GABARAP,4.790444305771519e-36,-0.724149277743662,0.709,0.894,1.7477936049607387e-31
