gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CLEC2D	70.96750369224056	-1.731534049729185	0.25609870716395755	-6.761197933813213	1.3685540175014057e-11	4.8077302634824385e-8
DDX3Y	19.206805852885914	2.280693629088898	0.43712657418386225	5.2174673510688985	1.8138618312209399e-7	3.186048306539581e-4
IL1B	36.62355879045524	1.8387971848001456	0.3647190247606543	5.041681568453552	4.614587185782888e-7	5.403681594551761e-4
XIST	20.303253428401234	-6.709674911885059	1.4516919203401206	-4.621968902543063	3.8011500497109894e-6	0.0033383600311586766
TCL1A	23.748884557831353	-5.0255218681925875	1.105549283522432	-4.54572396101654	5.474674822069318e-6	0.003846506529985903
RIC3	18.318728081469747	1.4540469363494337	0.33811601488526527	4.300437933538413	1.704609099215952e-5	0.008554702522208055
SORL1	19.047346312601295	-2.6422252237473063	0.6131877840044728	-4.3089984710589615	1.639955018561513e-5	0.008554702522208055
UBC	206.50726487075016	0.3935994837669231	0.09507737476194078	4.139780728616414	3.47637947033519e-5	0.013569467865875023
SMDT1	56.556884853742886	0.6272685439803931	0.15087489444574304	4.157540896944711	3.216916990425573e-5	0.013569467865875023
CFDP1	25.59942392164175	-1.20726477198623	0.30749568184726206	-3.9261194327466926	8.632730340292217e-5	0.027569801532224145
SAT1	131.20727718334084	0.5838642756541016	0.14866713726057532	3.927325745371268	8.58956110351424e-5	0.027569801532224145
CEP170	28.026374719114393	-1.2718581600299008	0.33050822142795844	-3.8481891752490953	1.1899415150194844e-4	0.034835537852195404
IGHA1	20.41408833805592	1.6223773875982783	0.42627094937835597	3.8059769026349115	1.4124556467533215e-4	0.038168897592649374
LINC01857	23.576694942998238	1.7570686014677264	0.4678192045639197	3.75587103805537	1.727396320101158e-4	0.04334530908939548
UQCRB	127.5716724430924	0.4248433989714383	0.11536712621886802	3.6825342963423506	2.3092678885995759e-4	0.05408305395100206
AKR1A1	17.377065834772964	-1.6469839880608044	0.46602660742332896	-3.5340986154567737	4.091683839943437e-4	0.06533675149873316
AFF1	17.786758383182182	-1.7163052433800752	0.4822877600562698	-3.558674686622421	3.727308514810084e-4	0.06533675149873316
OGFRL1	16.917056011766554	-1.822924760856318	0.5076519655583723	-3.590894716326493	3.295447454013157e-4	0.06533675149873316
SAMD9L	20.29507129614308	-1.4829563801446632	0.41571382123692685	-3.567253010092934	3.6074313395581775e-4	0.06533675149873316
GABPB1-AS1	41.68437251388501	-0.9591260979865566	0.2709542932442824	-3.53980771628462	4.004186592067676e-4	0.06533675149873316
TNFRSF13C	85.50341614629794	0.6756599012503964	0.19030642864754763	3.550378755211343	3.846772802736658e-4	0.06533675149873316
RBM3	124.49834860291476	0.55558856319463	0.155436308199598	3.5743808485285866	3.5105763267549413e-4	0.06533675149873316
YBX3	68.47063216472478	-1.1301016899946856	0.3231393246406958	-3.497258314973782	4.70066427149924e-4	0.06605373434310732
SLC12A6	18.651161327339288	-1.5367847402438888	0.43751290232409423	-3.5125472462192495	4.4383308518177437e-4	0.06605373434310732
CCL3	40.612329621597354	1.3011653017868297	0.3709979365978513	3.5072036079738282	4.5284251131179066e-4	0.06605373434310732
CXCL3	12.407163670486245	1.9051340512301913	0.5519389267468294	3.4517117001679845	5.570425773660178e-4	0.06760548860220429
SKP1	103.65015159779333	0.38998583211773274	0.112972533095125	3.452041141622958	5.563628870866406e-4	0.06760548860220429
BLNK	31.54379531160648	-1.2953926436802095	0.3762630495734074	-3.4427846293939197	5.757576351772917e-4	0.06760548860220429
EPSTI1	24.494974153830334	-1.2769481904257873	0.3709851778570703	-3.4420463852541245	5.77331243400549e-4	0.06760548860220429
SEC11C	47.352365060975195	0.7362559748039209	0.21388138139538665	3.442356552966427	5.766696166000738e-4	0.06760548860220429
RNF169	11.457242254298022	-1.8790385013891597	0.5497613178314996	-3.4179169040137523	6.310236933144711e-4	0.07150923337463669
